ID	Labels
1167886959638765569	(NAG,NGEN,NCOM)
C1048.115	(OAG,GEN,NCOM)
1404160265046749186	(NAG,NGEN,NCOM)
C1048.227	(CAG,GEN,NCOM)
C1048.17	(OAG,GEN,NCOM)
C1066.72.2	(CAG,GEN,NCOM)
779344145630437377	(OAG,NGEN,COM)
1396420652928626692	(OAG,GEN,NCOM)
2164554782	(OAG,NGEN,NCOM)
33274495	(OAG,GEN,COM)
C1039.27	(NAG,NGEN,NCOM)
3304854782	(CAG,NGEN,NCOM)
1392152901171105805	(OAG,NGEN,COM)
1662000409	(OAG,NGEN,NCOM)
C1048.58	(CAG,NGEN,NCOM)
1411667317600047106	(NAG,NGEN,NCOM)
928964947870019585	(NAG,NGEN,NCOM)
C1066.67	(OAG,GEN,NCOM)
C1066.31	(OAG,GEN,NCOM)
839866129807892480	(OAG,GEN,NCOM)
1298503872403496960	(NAG,NGEN,NCOM)
C1048.22	(CAG,GEN,NCOM)
1195380426132672513	(NAG,NGEN,NCOM)
C1048.106.1	(OAG,NGEN,NCOM)
888941686126026752	(CAG,NGEN,NCOM)
C1048.82	(CAG,NGEN,NCOM)
1158946568751288322	(NAG,NGEN,NCOM)
C1048.110.1	(CAG,NGEN,NCOM)
C1048.37	(OAG,GEN,NCOM)
C1066.72.1	(CAG,NGEN,NCOM)
C1039.7	(NAG,NGEN,NCOM)
C1066.76	(OAG,GEN,NCOM)
C1048.103	(OAG,GEN,NCOM)
840262938288041984	(OAG,GEN,NCOM)
831434229946933248	(NAG,GEN,NCOM)
2395864382	(NAG,NGEN,NCOM)
C1066.41	(OAG,NGEN,NCOM)
1449596710368399361	(OAG,NGEN,NCOM)
C1066.20.1	(CAG,GEN,NCOM)
1243834094372470784	(CAG,NGEN,COM)
388724149	(NAG,NGEN,NCOM)
1279180849808695297	(OAG,GEN,NCOM)
C1039.52	(NAG,NGEN,NCOM)
1329794076107972610	(OAG,NGEN,COM)
1399408787258183689	(CAG,NGEN,NCOM)
1420802095351943168	(NAG,NGEN,NCOM)
C1048.115.2	(CAG,GEN,NCOM)
C1066.75	(CAG,GEN,NCOM)
1430167857904689172	(OAG,NGEN,NCOM)
C1048.148	(OAG,NGEN,NCOM)
569781633	(OAG,GEN,NCOM)
401966744	(OAG,GEN,COM)
2224168273	(NAG,NGEN,NCOM)
1194881216379412482	(OAG,GEN,NCOM)
C1048.73	(OAG,NGEN,NCOM)
2940124165	(CAG,GEN,NCOM)
1441339659716468751	(OAG,NGEN,NCOM)
C1049.17	(OAG,NGEN,NCOM)
90412076	(OAG,NGEN,NCOM)
126856414	(NAG,NGEN,NCOM)
4108739052	(OAG,GEN,NCOM)
C1066.94.5	(OAG,NGEN,NCOM)
C1048.13	(CAG,GEN,NCOM)
1334826567671791616	(NAG,NGEN,NCOM)
C1049.25	(OAG,NGEN,NCOM)
1424073819212288001	(NAG,NGEN,NCOM)
1226506339767050240	(OAG,NGEN,COM)
C1048.194.2	(CAG,GEN,NCOM)
1118492777719980033	(NAG,NGEN,NCOM)
C1048.30	(OAG,GEN,NCOM)
1291071848176685056	(OAG,NGEN,COM)
2929953752	(OAG,GEN,NCOM)
1415650870914551814	(NAG,NGEN,NCOM)
1456314416	(OAG,GEN,NCOM)
C1048.181	(OAG,NGEN,NCOM)
C1048.59	(CAG,GEN,NCOM)
1389267138079203332	(OAG,NGEN,COM)
C1039.30	(OAG,NGEN,NCOM)
C1066.79	(CAG,GEN,NCOM)
C1048.109	(OAG,GEN,NCOM)
C1049.7	(OAG,NGEN,COM)
C1048.129	(OAG,NGEN,NCOM)
1357795759765225474	(NAG,NGEN,NCOM)
C1048.153	(OAG,GEN,NCOM)
C1066.57	(OAG,GEN,NCOM)
1252917720636686336	(CAG,NGEN,COM)
C1048.123	(OAG,GEN,NCOM)
1058653155460665344	(NAG,NGEN,NCOM)
C1066.50	(OAG,GEN,NCOM)
1399408787258183689	(NAG,NGEN,NCOM)
1304886907604799488	(OAG,GEN,COM)
1442012851565051905	(NAG,NGEN,NCOM)
C1066.38	(OAG,GEN,NCOM)
C1048.121.1	(OAG,GEN,NCOM)
1174543612966604801	(NAG,NGEN,NCOM)
275660156	(OAG,NGEN,COM)
C1048.149	(CAG,GEN,NCOM)
1310933166769627137	(NAG,NGEN,NCOM)
C1066.6	(CAG,NGEN,NCOM)
1279401103033917440	(NAG,NGEN,NCOM)
C1055.75	(CAG,GEN,COM)
C1066.90.3	(CAG,NGEN,NCOM)
C1066.13	(OAG,NGEN,NCOM)
C1048.63	(OAG,GEN,NCOM)
877410568323428353	(CAG,NGEN,NCOM)
788998469662875648	(OAG,GEN,NCOM)
C1048.226.1	(CAG,GEN,NCOM)
C1048.150	(OAG,NGEN,NCOM)
C1066.88.1	(CAG,GEN,NCOM)
1300167940973625344	(CAG,NGEN,NCOM)
C1048.234	(OAG,NGEN,COM)
C1039.37	(OAG,NGEN,COM)
C1048.133	(OAG,GEN,NCOM)
C1048.193	(OAG,NGEN,NCOM)
1314791526002638850	(CAG,NGEN,NCOM)
1311178874898636801	(NAG,NGEN,NCOM)
C1048.102	(OAG,GEN,NCOM)
171832278	(CAG,NGEN,NCOM)
915173356764241920	(OAG,GEN,NCOM)
1441360098664730632	(CAG,NGEN,NCOM)
367191181	(OAG,GEN,COM)
C1048.170	(OAG,NGEN,NCOM)
C1039.24	(OAG,NGEN,NCOM)
805006435	(OAG,GEN,NCOM)
2543486647	(NAG,NGEN,NCOM)
C1066.44	(OAG,NGEN,NCOM)
1441222718976716803	(OAG,NGEN,NCOM)
1313103118410817537	(NAG,NGEN,NCOM)
1164850645502836736	(NAG,NGEN,NCOM)
2395864382	(OAG,NGEN,NCOM)
1259406710961143808	(NAG,NGEN,NCOM)
C1048.241.1	(CAG,GEN,NCOM)
C1048.134	(CAG,NGEN,COM)
1411730452130406401	(NAG,NGEN,NCOM)
C1048.27	(OAG,GEN,NCOM)
C1066.33	(OAG,GEN,NCOM)
2966147732	(OAG,NGEN,NCOM)
1394890104196325378	(NAG,NGEN,NCOM)
C1048.8	(OAG,GEN,NCOM)
1322920019181752320	(NAG,NGEN,NCOM)
1404451614677626880	(NAG,NGEN,NCOM)
1074832640	(NAG,NGEN,NCOM)
C1066.61	(OAG,GEN,NCOM)
1428047245329330177	(NAG,NGEN,NCOM)
C1048.83	(OAG,GEN,NCOM)
1441076717611667456	(CAG,NGEN,NCOM)
C1048.199	(CAG,GEN,NCOM)
1236347865238319104	(OAG,NGEN,COM)
C1048.161	(OAG,GEN,NCOM)
797498740248412161	(NAG,NGEN,NCOM)
C1066.71	(CAG,NGEN,NCOM)
C1048.41	(OAG,GEN,COM)
C1048.32	(CAG,NGEN,NCOM)
C1039.54	(OAG,NGEN,NCOM)
C1048.155	(OAG,GEN,NCOM)
1441226296596393988	(OAG,NGEN,NCOM)
C1066.88.5	(CAG,GEN,NCOM)
C1048.80	(CAG,NGEN,NCOM)
C1048.3	(OAG,GEN,NCOM)
C1066.2	(CAG,NGEN,NCOM)
C1048.194	(OAG,GEN,NCOM)
1252494095852994562	(NAG,NGEN,NCOM)
C1048.114	(OAG,GEN,NCOM)
2794001206	(OAG,GEN,NCOM)
788998469662875648	(OAG,NGEN,NCOM)
740170008668446721	(OAG,NGEN,NCOM)
1453023549623472131	(OAG,NGEN,NCOM)
58458371	(OAG,GEN,NCOM)
1416469168241614849	(OAG,NGEN,NCOM)
C1039.45	(OAG,NGEN,NCOM)
C1039.61	(OAG,NGEN,COM)
C1048.39.1	(OAG,GEN,COM)
C1048.237	(CAG,GEN,NCOM)
22763833	(NAG,NGEN,NCOM)
1400729008635973635	(NAG,NGEN,NCOM)
2669283866	(OAG,NGEN,NCOM)
C1066.56	(OAG,GEN,NCOM)
C1048.47	(OAG,NGEN,NCOM)
C1039.41	(NAG,NGEN,NCOM)
1415650870914551814	(NAG,NGEN,NCOM)
2510765724	(CAG,NGEN,NCOM)
786579898978689025	(NAG,NGEN,NCOM)
2898165212	(OAG,GEN,NCOM)
851607048957513729	(OAG,NGEN,NCOM)
C1066.79.1	(OAG,NGEN,NCOM)
C1048.243	(OAG,NGEN,NCOM)
172293911	(OAG,NGEN,COM)
1411929522920771584	(NAG,NGEN,NCOM)
C1039.13	(NAG,NGEN,NCOM)
C1048.60	(CAG,GEN,NCOM)
1451805843385577474	(OAG,NGEN,NCOM)
1404451614677626880	(CAG,NGEN,NCOM)
1337746123486683138	(OAG,NGEN,COM)
1064189059734614016	(NAG,NGEN,NCOM)
C1066.77	(OAG,GEN,NCOM)
1452985335466524677	(NAG,NGEN,NCOM)
C1048.42	(CAG,NGEN,NCOM)
1306877370805092352	(NAG,NGEN,NCOM)
C1048.88	(CAG,NGEN,NCOM)
C1048.219.1	(NAG,NGEN,NCOM)
C1066.32	(OAG,NGEN,NCOM)
C1039.18	(CAG,NGEN,NCOM)
1411730452130406401	(CAG,NGEN,NCOM)
2428366524	(OAG,NGEN,NCOM)
1192758232890003457	(NAG,NGEN,NCOM)
1399986527195721735	(NAG,NGEN,NCOM)
C1048.231	(CAG,GEN,NCOM)
C1048.6	(OAG,GEN,NCOM)
C1048.70	(OAG,GEN,NCOM)
1258028976355848192	(OAG,NGEN,COM)
C1048.247.1	(OAG,NGEN,NCOM)
C1048.245.1	(OAG,GEN,NCOM)
1389758685249871872	(OAG,NGEN,COM)
C1048.144	(OAG,GEN,NCOM)
750318869588250625	(CAG,NGEN,NCOM)
1259406710961143808	(NAG,NGEN,NCOM)
1398890397976330245	(OAG,NGEN,COM)
C1048.79	(OAG,GEN,NCOM)
C1039.44	(OAG,NGEN,COM)
C1066.39	(OAG,GEN,NCOM)
C1039.62	(NAG,NGEN,NCOM)
C1048.141	(CAG,GEN,NCOM)
507506571	(NAG,NGEN,NCOM)
C1066.36	(CAG,NGEN,NCOM)
1441250522393047048	(OAG,NGEN,NCOM)
C1048.67	(OAG,GEN,NCOM)
1309133658737999872	(NAG,NGEN,NCOM)
1421165783070121984	(NAG,NGEN,NCOM)
C1066.71.1	(CAG,NGEN,NCOM)
740906596419567621	(NAG,NGEN,NCOM)
C1048.247	(CAG,GEN,NCOM)
743861474167164928	(OAG,GEN,NCOM)
895269239023517697	(NAG,NGEN,NCOM)
1399986527195721735	(NAG,NGEN,NCOM)
C1039.66	(NAG,NGEN,NCOM)
2755010893	(OAG,GEN,NCOM)
C1066.40	(OAG,GEN,NCOM)
C1066.15	(OAG,NGEN,NCOM)
4665873571	(OAG,NGEN,NCOM)
1233803073199362048	(OAG,GEN,NCOM)
C1048.190	(CAG,GEN,NCOM)
C1039.34	(OAG,NGEN,COM)
1441125612282802179	(CAG,NGEN,NCOM)
C1039.50	(CAG,NGEN,NCOM)
C1039.22	(OAG,NGEN,NCOM)
C1048.182.2	(CAG,GEN,NCOM)
1164850645502836736	(NAG,NGEN,NCOM)
C1066.66	(CAG,NGEN,NCOM)
1226506339767050240	(OAG,NGEN,COM)
C1048.151	(CAG,GEN,NCOM)
1381935428496809991	(NAG,NGEN,NCOM)
C1039.26	(NAG,NGEN,NCOM)
C1050.188	(NAG,GEN,COM)
1250715285914447873	(OAG,NGEN,NCOM)
C1048.57	(OAG,NGEN,NCOM)
C1049.15	(OAG,NGEN,NCOM)
C1039.17	(NAG,NGEN,NCOM)
1409456401638854657	(NAG,NGEN,NCOM)
985069906503741440	(OAG,NGEN,NCOM)
1042811172427161600	(NAG,NGEN,NCOM)
1399934553016258561	(CAG,NGEN,NCOM)
C1048.145	(OAG,GEN,NCOM)
C1048.29	(CAG,GEN,NCOM)
C1048.55	(OAG,GEN,NCOM)
C1066.81.2	(OAG,NGEN,NCOM)
C1048.180	(OAG,GEN,NCOM)
C1048.128	(OAG,GEN,NCOM)
C1048.241	(OAG,GEN,NCOM)
C1048.113	(OAG,GEN,NCOM)
C1048.121	(OAG,GEN,NCOM)
181729649	(NAG,NGEN,NCOM)
1628539339	(CAG,NGEN,NCOM)
824399423748706304	(NAG,NGEN,NCOM)
1451474513443491841	(NAG,NGEN,COM)
1317160175904509953	(CAG,NGEN,NCOM)
C1066.16.1	(OAG,NGEN,NCOM)
C1048.108	(OAG,GEN,NCOM)
138736520	(NAG,NGEN,NCOM)
C1048.203	(CAG,GEN,NCOM)
1300410343240286209	(NAG,NGEN,NCOM)
C1048.61	(OAG,GEN,NCOM)
1034856517	(OAG,NGEN,NCOM)
C1048.186	(CAG,GEN,NCOM)
1399934553016258561	(NAG,NGEN,NCOM)
C1048.202	(CAG,GEN,NCOM)
C1048.223.4	(CAG,GEN,NCOM)
3146723015	(OAG,NGEN,NCOM)
1105343158760534016	(CAG,NGEN,NCOM)
C1048.71	(OAG,GEN,NCOM)
C1066.55.1	(CAG,GEN,NCOM)
C1048.143	(OAG,GEN,NCOM)
C1048.101.2	(CAG,GEN,NCOM)
1441125559002484742	(CAG,NGEN,NCOM)
814747367140274176	(OAG,GEN,NCOM)
C1066.56.1	(CAG,GEN,NCOM)
1404451614677626880	(CAG,NGEN,NCOM)
1399986527195721735	(NAG,NGEN,NCOM)
1167886959638765569	(CAG,NGEN,NCOM)
1425014919041220609	(OAG,NGEN,COM)
C1048.161.1	(OAG,GEN,NCOM)
1399408787258183689	(NAG,NGEN,NCOM)
1451474513443491841	(NAG,NGEN,NCOM)
C1049.6	(OAG,NGEN,NCOM)
C1048.75	(OAG,GEN,NCOM)
149097070	(OAG,NGEN,NCOM)
1207272039825854464	(NAG,NGEN,NCOM)
1404451614677626880	(CAG,NGEN,NCOM)
1093548865482047489	(OAG,GEN,NCOM)
1359633040486633472	(NAG,NGEN,NCOM)
4108739052	(OAG,GEN,NCOM)
C1039.29	(OAG,NGEN,NCOM)
C1048.241.1	(CAG,GEN,NCOM)
840235383065567234	(CAG,NGEN,NCOM)
C1039.10	(OAG,NGEN,COM)
C1048.115.1	(CAG,NGEN,NCOM)
112337015	(NAG,NGEN,NCOM)
C1048.195	(CAG,GEN,NCOM)
1442012851565051905	(NAG,NGEN,NCOM)
C1048.65	(OAG,NGEN,NCOM)
C1039.49	(OAG,NGEN,NCOM)
788998469662875648	(CAG,NGEN,NCOM)
C1048.43	(OAG,GEN,NCOM)
C1066.26.2	(CAG,NGEN,NCOM)
C1048.220.2	(CAG,NGEN,NCOM)
C1066.55	(OAG,GEN,NCOM)
1399408787258183689	(NAG,NGEN,NCOM)
1099987156292886529	(OAG,NGEN,NCOM)
1399986527195721735	(NAG,NGEN,NCOM)
914935386882707457	(OAG,NGEN,NCOM)
C1048.23	(OAG,GEN,NCOM)
C1048.110	(OAG,GEN,NCOM)
2540899212	(CAG,NGEN,NCOM)
1359117127941120002	(OAG,NGEN,COM)
877410568323428353	(NAG,NGEN,NCOM)
C1048.162	(CAG,NGEN,NCOM)
452908723	(OAG,NGEN,NCOM)
C1066.14	(CAG,GEN,NCOM)
1421165783070121984	(NAG,NGEN,NCOM)
1404451614677626880	(NAG,NGEN,NCOM)
1339954311611052033	(OAG,NGEN,NCOM)
C1048.93	(OAG,GEN,NCOM)
1392152901171105805	(OAG,NGEN,COM)
C1048.233	(OAG,GEN,NCOM)
1093336138209734658	(CAG,NGEN,NCOM)
C1066.51	(OAG,NGEN,NCOM)
C1048.205	(CAG,NGEN,NCOM)
172293911	(OAG,NGEN,NCOM)
C1066.8	(OAG,NGEN,NCOM)
1387474726151282689	(NAG,NGEN,NCOM)
C1048.237.2	(CAG,NGEN,NCOM)
C1048.195	(CAG,GEN,NCOM)
1443483177943592961	(NAG,NGEN,NCOM)
C1048.86	(OAG,NGEN,NCOM)
C1048.91	(OAG,GEN,NCOM)
328930307	(NAG,NGEN,NCOM)
C1039.31	(NAG,NGEN,NCOM)
1226506339767050240	(NAG,NGEN,NCOM)
814747367140274176	(OAG,NGEN,NCOM)
C1066.72	(OAG,NGEN,NCOM)
1165960974324719616	(NAG,NGEN,NCOM)
C1048.213.4	(NAG,NGEN,NCOM)
1258028976355848192	(NAG,NGEN,NCOM)
915173356764241920	(OAG,GEN,NCOM)
795146981094096896	(OAG,GEN,NCOM)
1160097701964292097	(CAG,NGEN,NCOM)
1295405730699378689	(CAG,NGEN,NCOM)
C1048.245	(OAG,NGEN,NCOM)
C1048.232	(OAG,NGEN,NCOM)
985069906503741440	(CAG,NGEN,NCOM)
C1048.196.1	(CAG,GEN,NCOM)
C1048.44	(OAG,GEN,NCOM)
1281250261	(OAG,NGEN,NCOM)
C1048.220	(NAG,NGEN,COM)
1228674424804536320	(OAG,NGEN,COM)
C1048.137	(OAG,GEN,NCOM)
1402227479331295233	(NAG,NGEN,NCOM)
C1048.20	(OAG,NGEN,NCOM)
C1066.45	(OAG,GEN,NCOM)
C1039.2	(OAG,NGEN,NCOM)
788998469662875648	(CAG,NGEN,NCOM)
C1048.244	(NAG,GEN,NCOM)
C1048.4	(CAG,GEN,NCOM)
743861474167164928	(OAG,NGEN,NCOM)
C1066.80	(OAG,NGEN,NCOM)
C1039.32	(OAG,NGEN,NCOM)
C1048.21	(OAG,GEN,NCOM)
C1066.22	(OAG,GEN,NCOM)
C1066.43.1	(CAG,GEN,NCOM)
C1048.242	(OAG,GEN,NCOM)
749632090568683520	(OAG,NGEN,NCOM)
C1066.26	(CAG,NGEN,NCOM)
C1039.5	(NAG,NGEN,NCOM)
1398961067540189187	(NAG,NGEN,NCOM)
C1048.167	(CAG,NGEN,NCOM)
1214448789534101504	(OAG,GEN,NCOM)
1325828795484438529	(NAG,NGEN,NCOM)
33274495	(CAG,NGEN,COM)
C1048.50	(OAG,GEN,NCOM)
788998469662875648	(CAG,NGEN,NCOM)
C1048.237	(CAG,GEN,NCOM)
1404160265046749186	(NAG,NGEN,NCOM)
C1066.29	(CAG,NGEN,NCOM)
C1066.26.1	(CAG,NGEN,NCOM)
C1066.19	(OAG,NGEN,COM)
1402227479331295233	(NAG,NGEN,NCOM)
C1049.23	(OAG,NGEN,NCOM)
C1048.199	(CAG,GEN,NCOM)
354349536	(CAG,NGEN,NCOM)
C1048.227	(CAG,GEN,NCOM)
1357795759765225474	(OAG,NGEN,COM)
3096473185	(NAG,GEN,NCOM)
1339091295390683136	(OAG,NGEN,NCOM)
1306877370805092352	(NAG,NGEN,NCOM)
C1066.87	(OAG,GEN,NCOM)
C1066.54	(OAG,NGEN,NCOM)
C1048.56	(OAG,NGEN,NCOM)
1267724561832767488	(NAG,NGEN,NCOM)
C1039.60	(OAG,NGEN,NCOM)
1417050063373692931	(CAG,NGEN,NCOM)
1290935158875533312	(NAG,NGEN,NCOM)
C1048.188	(OAG,NGEN,NCOM)
C1039.56	(OAG,NGEN,NCOM)
C1048.76	(OAG,NGEN,NCOM)
C1048.147	(OAG,GEN,NCOM)
C1048.19	(OAG,NGEN,NCOM)
C1048.77	(OAG,GEN,NCOM)
C1039.20	(NAG,NGEN,NCOM)
1313103118410817537	(NAG,NGEN,NCOM)
C1048.211	(CAG,NGEN,NCOM)
C1039.65	(OAG,NGEN,COM)
C1066.16	(CAG,GEN,NCOM)
1408820191073497094	(OAG,NGEN,NCOM)
1404160265046749186	(NAG,NGEN,NCOM)
1244651834980970498	(OAG,NGEN,NCOM)
C1039.59	(OAG,NGEN,NCOM)
C1049.14	(OAG,NGEN,NCOM)
1262501806468464640	(NAG,NGEN,NCOM)
1164850645502836736	(NAG,NGEN,NCOM)
C1066.52	(OAG,GEN,NCOM)
C1048.12	(CAG,GEN,NCOM)
C1048.241.3	(CAG,NGEN,NCOM)
1422832452293169153	(OAG,NGEN,COM)
C1039.14	(NAG,NGEN,NCOM)
1188070453920681985	(CAG,NGEN,NCOM)
634450793	(CAG,NGEN,NCOM)
C1039.36	(NAG,NGEN,NCOM)
1192758232890003457	(NAG,NGEN,NCOM)
C1039.3	(NAG,NGEN,NCOM)
1325828795484438529	(NAG,NGEN,NCOM)
C1039.9	(NAG,NGEN,NCOM)
1342385615493496832	(NAG,NGEN,NCOM)
C1066.65.1	(CAG,NGEN,NCOM)
1257351576240431105	(NAG,NGEN,NCOM)
1325828795484438529	(OAG,NGEN,NCOM)
2221504331	(OAG,NGEN,NCOM)
1289862452952182784	(NAG,NGEN,NCOM)
C1048.74	(OAG,GEN,NCOM)
C1048.45	(OAG,GEN,NCOM)
C1048.122	(OAG,NGEN,COM)
1013686393959116800	(OAG,GEN,NCOM)
1228674424804536320	(OAG,NGEN,COM)
C1048.52	(OAG,GEN,NCOM)
C1048.173	(CAG,NGEN,NCOM)
1433622563112960003	(OAG,NGEN,COM)
C1048.216	(NAG,NGEN,NCOM)
C1048.1	(OAG,GEN,NCOM)
C1039.1	(OAG,NGEN,COM)
605851449	(OAG,NGEN,COM)
C1048.15	(OAG,GEN,NCOM)
2661115593	(CAG,NGEN,NCOM)
1291071848176685056	(NAG,NGEN,NCOM)
1316697840987500546	(OAG,NGEN,COM)
C1048.232.1	(CAG,GEN,NCOM)
1404451614677626880	(CAG,NGEN,NCOM)
170982073	(OAG,NGEN,NCOM)
3123569377	(CAG,NGEN,COM)
1102694461	(OAG,NGEN,COM)
C1039.57	(OAG,NGEN,NCOM)
1259406710961143808	(NAG,NGEN,NCOM)
716647574942261248	(CAG,NGEN,NCOM)
C1048.117	(OAG,GEN,NCOM)
C1066.50.1	(OAG,NGEN,NCOM)
C1048.210	(CAG,GEN,NCOM)
C1048.112	(CAG,NGEN,NCOM)
C1048.95	(OAG,NGEN,NCOM)
C1048.237.5	(OAG,NGEN,NCOM)
1385920015086415877	(NAG,NGEN,COM)
C1048.160	(OAG,GEN,NCOM)
4333414093	(NAG,NGEN,NCOM)
C1048.186	(CAG,GEN,NCOM)
1425014919041220609	(CAG,NGEN,NCOM)
1226506339767050240	(OAG,NGEN,COM)
C1048.101.3	(CAG,GEN,NCOM)
1281604834072965120	(NAG,NGEN,NCOM)
1357795759765225474	(NAG,NGEN,NCOM)
2943094416	(OAG,NGEN,COM)
C1048.10	(OAG,GEN,NCOM)
C1048.206	(OAG,GEN,NCOM)
1441104976374161414	(OAG,NGEN,NCOM)
C1048.5	(OAG,GEN,NCOM)
1030396048437641216	(OAG,NGEN,NCOM)
3238705783	(NAG,NGEN,NCOM)
1252866855967969281	(NAG,NGEN,NCOM)
1450891100349075459	(NAG,NGEN,NCOM)
1339977932626948097	(NAG,NGEN,NCOM)
C1048.215	(OAG,GEN,NCOM)
C1048.218	(OAG,NGEN,COM)
769108445148708864	(NAG,NGEN,NCOM)
1300167940973625344	(CAG,NGEN,NCOM)
C1048.193.1	(OAG,NGEN,NCOM)
788998469662875648	(CAG,NGEN,NCOM)
C1048.226	(CAG,GEN,NCOM)
C1066.89	(CAG,NGEN,NCOM)
C1048.219	(NAG,NGEN,NCOM)
C1048.223.5	(CAG,NGEN,NCOM)
C1066.48	(OAG,GEN,NCOM)
C1048.223.3	(CAG,NGEN,NCOM)
1313818286153375744	(OAG,GEN,NCOM)
1371125378127785985	(OAG,NGEN,COM)
1250715285914447873	(OAG,NGEN,NCOM)
1359766087995392000	(NAG,NGEN,NCOM)
1214448789534101504	(OAG,GEN,NCOM)
1396860583253708800	(OAG,NGEN,NCOM)
C1049.20	(OAG,NGEN,NCOM)
1435550444567203844	(NAG,NGEN,NCOM)
237766630	(OAG,NGEN,NCOM)
C1066.9	(NAG,GEN,NCOM)
1369207208617988097	(NAG,NGEN,NCOM)
840235383065567234	(OAG,NGEN,NCOM)
C1066.88.2	(CAG,GEN,NCOM)
1415650870914551814	(NAG,NGEN,NCOM)
C1066.62.2	(CAG,NGEN,NCOM)
1399934553016258561	(CAG,NGEN,NCOM)
C1048.203	(CAG,GEN,NCOM)
C1048.131	(OAG,NGEN,NCOM)
1279389268733882369	(OAG,GEN,NCOM)
C1048.158	(CAG,NGEN,NCOM)
1170921780959039488	(NAG,NGEN,NCOM)
1425339006783352832	(NAG,NGEN,NCOM)
C1066.88	(OAG,GEN,NCOM)
1092103740016943104	(NAG,NGEN,NCOM)
788998469662875648	(OAG,NGEN,NCOM)
1249023238488768512	(CAG,NGEN,NCOM)
C1049.18	(OAG,NGEN,NCOM)
1398890397976330245	(CAG,GEN,NCOM)
1158456886783442944	(OAG,GEN,NCOM)
C1048.49	(OAG,GEN,NCOM)
C1048.146	(CAG,GEN,NCOM)
C1048.99	(OAG,GEN,NCOM)
C1066.90	(CAG,NGEN,NCOM)
1167886959638765569	(OAG,NGEN,COM)
1387013320767463427	(OAG,NGEN,NCOM)
C1048.31	(OAG,NGEN,NCOM)
C1039.16	(NAG,NGEN,NCOM)
C1048.199.1	(CAG,GEN,NCOM)
1208414543681998848	(NAG,NGEN,NCOM)
1311222191187398656	(NAG,GEN,NCOM)
1430135417228038145	(NAG,NGEN,NCOM)
1446523037847748609	(OAG,NGEN,COM)
C1066.4	(OAG,NGEN,NCOM)
1105343158760534016	(CAG,NGEN,NCOM)
788998469662875648	(CAG,NGEN,NCOM)
C1049.10	(OAG,NGEN,NCOM)
C1066.47	(OAG,GEN,NCOM)
C1048.156	(CAG,GEN,NCOM)
1404451614677626880	(NAG,NGEN,NCOM)
C1048.72	(OAG,GEN,NCOM)
C1039.39	(OAG,NGEN,NCOM)
C1048.24	(CAG,GEN,NCOM)
1399934553016258561	(NAG,NGEN,NCOM)
C1049.22	(OAG,NGEN,NCOM)
2677230307	(OAG,NGEN,COM)
C1039.45.1	(NAG,NGEN,NCOM)
888941686126026752	(CAG,NGEN,NCOM)
529298428	(NAG,GEN,NCOM)
C1048.237.2	(CAG,NGEN,NCOM)
787653648033644544	(OAG,NGEN,NCOM)
C1048.101.4	(CAG,GEN,NCOM)
C1048.135	(OAG,GEN,NCOM)
C1048.241.2	(OAG,GEN,NCOM)
C1048.104	(OAG,GEN,NCOM)
C1048.97	(OAG,GEN,NCOM)
1339109440461680641	(NAG,NGEN,NCOM)
171083889	(OAG,NGEN,COM)
C1066.37	(CAG,NGEN,NCOM)
C1066.81	(OAG,NGEN,NCOM)
1253775355304968195	(OAG,NGEN,COM)
1426384524934402056	(NAG,NGEN,NCOM)
C1039.40	(CAG,NGEN,COM)
C1048.185	(OAG,GEN,NCOM)
740906596419567621	(NAG,NGEN,NCOM)
1244708519388962816	(CAG,NGEN,NCOM)
1417050063373692931	(NAG,NGEN,NCOM)
811882577736830977	(NAG,NGEN,NCOM)
1239787459023474693	(NAG,NGEN,NCOM)
172293911	(OAG,NGEN,COM)
1400887367305662472	(NAG,NGEN,NCOM)
C1048.178	(OAG,GEN,NCOM)
4108739052	(OAG,GEN,NCOM)
1386205410651107328	(CAG,NGEN,NCOM)
744104030050222080	(CAG,NGEN,NCOM)
C1048.94	(OAG,NGEN,NCOM)
1028601330410053632	(OAG,GEN,NCOM)
C1048.169	(CAG,NGEN,COM)
1441076755935100932	(OAG,NGEN,NCOM)
C1048.116	(OAG,NGEN,NCOM)
2596885155	(OAG,GEN,NCOM)
C1066.53.1	(CAG,GEN,NCOM)
1441226144351539204	(OAG,NGEN,NCOM)
C1048.231.1	(NAG,NGEN,NCOM)
C1066.7	(CAG,NGEN,NCOM)
C1066.83	(OAG,NGEN,NCOM)
C1066.60	(OAG,GEN,NCOM)
1165960974324719616	(NAG,NGEN,NCOM)
C1048.142	(CAG,NGEN,NCOM)
C1048.40	(OAG,GEN,NCOM)
1411929522920771584	(NAG,NGEN,NCOM)
C1048.126.1	(CAG,NGEN,NCOM)
C1039.19	(NAG,NGEN,NCOM)
C1048.119	(OAG,GEN,NCOM)
2855472144	(NAG,NGEN,NCOM)
C1048.196.1	(CAG,GEN,NCOM)
C1048.201	(CAG,GEN,NCOM)
C1048.127	(OAG,GEN,NCOM)
C1066.42	(OAG,GEN,NCOM)
799981075493580801	(OAG,NGEN,NCOM)
750318869588250625	(NAG,NGEN,NCOM)
1453042462327410690	(NAG,NGEN,NCOM)
1239398738495324160	(OAG,NGEN,NCOM)
C1048.7	(OAG,GEN,NCOM)
