ID	Text	Labels
1246124318536257536	इलाज भी हो गया है दोस्तो @KapilMishra_IND  @MajorPoonia  @majorgauravarya  @BabitaPhogat  @KapilSibal  @KhanAmanatullah  #TJKMB  #TabligiJamaat  #Corona_Jihad  #coronavirusindia  #MuslimsSpreadingCorona  #MuslimVirus  https://t.co/VJllNVhHKJ	(NAG,NGEN,NCOM)
C579.154	"What's app University ka story Hain saaab 🤣🤣🤣🤣 Laura admin kuch vi dikha ta
hain modi ka koi story dikao toh fake photos Hain saab"	(OAG,NGEN,NCOM)
C579.563	Fake baat karte ho	(NAG,NGEN,NCOM)
C579.44	YE SOOR CHA CHA HI	(OAG,NGEN,NCOM)
facebook_corpus_msr_874025	पंजाब विधानसभा चुनाव नजदीक आते जा रहे हैं और इससे तेज सर्दी के मौसम में सियासी गर्मी बढ़ती जा रही है. मंगलवार को पंजाब में कुल 573 उम्मीदवारों ने नामांकन पत्र दाखिल किए.	(NAG,NGEN,NCOM)
1245161510684332032	ये सारे देश के लिए कलंक है इस सब को जितना जल्दी हो सके फांसी दे देनी चाहिए। देश का गद्दार #MuslimVirus. #MarkazCOVIDSpread  #NizamuddinMarkaz #NizamuddinFiasco #Nizamuddin @smittal_ips @richaanirudh @DrKumarVishwas @sudhirchaudhary @Republic_Bharat @RajatSharmaLive @chitraaum  https://t.co/hEuUMlvc5e	(OAG,NGEN,COM)
1278685997	@gurmeetramrahim #msgincinemas ap ji ki rehmat hey papa ji ram ji tu karta kmaaal hy http://t.co/1xckwbdgsh	(NAG,NGEN,NCOM)
1245653087768817667	इनका क्या इलाज किया जाए ??  @narendramodi  @HMOIndia  @aajtak  #MuslimVirus  https://t.co/OTNbr94G1E	(CAG,NGEN,COM)
C579.768	Sale lok deshko lut lia	(OAG,NGEN,COM)
C8.4148	didi tumhari maa ka bhosda :)	(OAG,GEN,NCOM)
1246162969282506752	@OpIndia_in अगर इसके अब्बू नोट गिनने की आदत के कारण फलों पर थूक लगा सकता है तो संभव है कि इसके भाईजान खिलौने वाली बंदूक़ से गोली चलाने की “आदत” के कारण असली गोली चला रहा हो🤷🏻‍♂️  #Muslims #MuslimVirus #MuslimsSpreadingCorona #TablighiJamatVirus #COVID2019 #COVID19Pandemic #Covid_19 #Corona  https://t.co/zlSzzSmtfh	(OAG,NGEN,COM)
C577.342.2	"सस्कृति सिर से पैरों तक कपड़ा पहनने से नही बचती । और न ही संस्कृति का मतलब
कपड़ो में ढक जाना होता है अगर कपड़ो में ढक जाना होता तो मुस्लिम महिलाओं के
कपड़ो से बीजेपी समर्थकों को इतना समस्या न होती।"	(CAG,NGEN,NCOM)
1245567582704259079	@ZeeNews @sudhirchaudhary These jamat peoples are completely sick people... Apni jaan toh jayegi dusro ko bhi saath lekar jayenge... These spread terror with Covid19, ...ashamful act...  #CoronaJihad  #VirusJihad  #MuslimVirus	(OAG,NGEN,COM)
C579.396	"Gandi sala bans galat hai sab sexsi tha harm ka pesa. Mila galt harkat keya O
des bhart nani rhaa"	(OAG,NGEN,NCOM)
1278707277	#aapsweep avara, pagala, divana to betaja ka badazaha hai lekina iz‍vara haramadeva ke kramtikari ko sadabuddhi de...sabako san‍mati de bhagavana	(CAG,NGEN,NCOM)
1278686980	ambani adani ki kamayi khane wale aaj delhi walo ko muftkhor bolne lage h kyuki unki daal nahi gali. #aapsweep #aapstorm	(CAG,NGEN,NCOM)
facebook_corpus_msr_1575751	DP...pic.saw..with Ranveer..her hair style with song..amazing!! God bless her!!★	(NAG,NGEN,NCOM)
C575.571	Shahi baat hai sir ji	(NAG,NGEN,NCOM)
1245731292349476864	देश के #मुसलमान अपने बर्ताव से साबित कर रहे है कि #मुल्ले जिस तरह चाहे उनकी धर्मांधता का उपयोग कर सकते है। इन जाहिलो के लिए डॉक्टरों की जान क्यों दाव पर लगाई जाए? मरने दो उनको बस इतना सुनिश्चित कर लो खुद के महॉलो से बाहर निकले ना पाए, निकले तो गोली मारो। #MaulanaSaad #MuslimVirus	(OAG,NGEN,COM)
C575.109	"One of the best criminal party ( hitler), kisi gaddar se kam ni , gaddar apni
ma ki kukh se peda hota. H.aage ki baat samjo .ma ne bhi gaddari ki h,."	(OAG,GEN,NCOM)
C8.4464	"tere maaa ka bhosda ....behn ki lodddi...... bollywood se jake request kr tere
jaise chutiya movies bnaya kre bs........kuch galliyan .. alcoholism and ek
common story jisse most of the youth connect... krti...uspe movie ky bna
di....gaaand mein khaaj lg jati tmhre"	(OAG,GEN,NCOM)
1247109549590339588	@OmarAbdullah No still its hiding in Mosques ..need to be cleaned #MuslimsSpreadingCorona #muslimvirus	(OAG,NGEN,COM)
C579.233	"Ek number ka chudu tha... Madak h choth.. The real hero of India freedom is
given by sardar valalab bhai, subhas chandra bose, Bhagat singh, these are the
real freedom fighters and the hero of the nation. But not this fucking man
bastard"	(OAG,NGEN,NCOM)
1255468968938266626	@anjanaomkashyap क्या कह रही हो अंजना जी पाप लगेगा  ,  ये तो पलाज्मा डोनर है #RAF को ये प्लाजमा डोनेटे कर रहे हैं ।  #COVID19 #muslimvirus	(NAG,NGEN,COM)
facebook_corpus_msr_233620	पकड़ना छोड़} के सीधे} इन को मार डालो  ये  हमारे} जवानों} को इस तरह ही मारते} रहेगे} अब आर यापार की लडाई} होनी} चाहिए} कब तक सवेदना} जताते} रहेगें} कब तक दुख जताते} रहेंगे}हर बार} ऐसे} होता} रहेगा}	(CAG,NGEN,NCOM)
1246071184061431811	ये #MuslimVirus कह रहे हैं, की कोरोंना हमें नहीं होगा........  कई हद्द तक ठीक ही बोल रहे है, क्योंकि ये बीमारी इंसानों को हो रही है, जानवरो को नहीं, ये जानवर बाहर ही है #मुस्लिम_भारत_छोडो #CoronaJihadi #CoronaUpdatesInIndia	(OAG,NGEN,COM)
facebook_corpus_msr_1525130	your job is to kills innocent kashmiris	(OAG,NGEN,NCOM)
facebook_corpus_msr_1775234	just kep checkin on evm jumla will lose evrywhr	(NAG,NGEN,NCOM)
1245882378771259393	@TamannaPankaj #MuslimsSpreadingCorona #MuslimVirus थूक क्यों रहे हैं वो , और एक दो नहीं दर्ज़नों जगह यहीं हुआ है , अब तो मान जाओ #MuslimsSpreadingCorona	(OAG,NGEN,COM)
C7.2564.1	Chutiya Gali kya de Raha h sale laude	(OAG,GEN,NCOM)
1278687092	pathake aise phode jaate hai. #cwc15 #indvspak http://t.co/crkdktcjje	(NAG,NGEN,NCOM)
C575.269	"Tere upar pulics kege 
 
16 BJP wale 
Teri phate go😀😀"	(CAG,NGEN,NCOM)
1254131969996189697	देखो इस कोरोना दूत को ..  खाने को तेल नही और #$^&amp; जायफल मांगे .. #muslimvirus  https://t.co/OYJZNUMQVW	(CAG,NGEN,NCOM)
C24.4733	moral ye hai ki ab ladkiya b madarchod ho gayi hai....😠😠😠🙄🙄🙄	(OAG,GEN,NCOM)
facebook_corpus_msr_671059	"
#incometax #BlackMoney
"	(NAG,NGEN,NCOM)
1245760472176979968	I think , Asli Terrorists are generally from #Muslims religion . #MuslimsSpreadingCorona  #MuslimVirus	(OAG,NGEN,COM)
C575.459	जियसटी का पैसे काहा जाता है रे मोदी	(CAG,NGEN,NCOM)
C579.438.1	"तुम जैसे लोग है जिन को पता ही नहीं चलता कि कोइ उनकी गाड़ मारके चला गया। भिसडी
वाले चाचा सभल जाओ वक्ता है तब तक"	(OAG,NGEN,NCOM)
C575.679	"RSS ki baat aai to video main aawaj kharab kar di.....Brahmino ko...daan
..maaan...or ...mat dena band karo.....Jay Mulniwasi 🙏"	(OAG,NGEN,NCOM)
C577.255	"Politician ke liye minimum master degree hona compulsory Krna chahiye aur
Panchayat level ke liye 10+2"	(NAG,NGEN,NCOM)
C7.1320	"Feminist ki ma ki chut maderchod hote h ye sale atankwad aur khatarnak
bimariyo se jyada khatarnak h ye sb"	(OAG,GEN,NCOM)
C33.200	"Thumare action hyna bahooth bahooth acha nai laga .Tume sec 377 ko nikalnese
kushi ya gamme hy samaj nahee aaya.lekin I wanna to say one thing hareak
insanku APNI marzisee geeneki right how vo tumnaku passand pade ya na
pade.ovrath ku our aise insanoku chedna use tees karna mardangi nahee Hoti
agar waisa karna mardangi samjetho pehle APNI gharwale rehtena aap ki mom our
sister ussey karo kameene"	(OAG,GEN,NCOM)
1278685987	kisaka khuna nahim khaulega, padha़ karake akhabaro mem dezadrohi aba raja karemge,dilli ke darabarom me #aapsweep #3daystomsg	(OAG,NGEN,NCOM)
C575.698.1	री खानदानी मुर्दाबाद	(OAG,NGEN,NCOM)
1245897606246645760	@KhanAmanatullah तेरे जैसे जेहादी कुत्ते को कैसे अच्छा लगेगा इस देश मैं शांति रहे,,, बस यही है के इस बार किसी नपुंसक की सरकार नहीं है जिससे बच जाओगे, वक़्त सारा हिसाब रख रहा है... जेहाद भारत मैं नहीं चलेगा और ना कोई जेहादी बक्शा जाएगा.. #COVID19Pandemic #IndiaWithCoronaFighters #MuslimVirus	(OAG,GEN,COM)
1278705714	rt @insan_divya: #msg3successfulweeks prem diya aapne jo, kaise btaye g. samundar ka paani na matke mein aaye g. @gurmeetramrahim	(NAG,NGEN,NCOM)
facebook_corpus_msr_2039495	Superwoman Sushma Swaraj!	(NAG,NGEN,NCOM)
1278696282	#delhidecides rajaniti ke gatara ke kiड़o, kejarivala ka maज़aka banane valo, kirana bedi sabase sepha sita se bhi hara gayi hai|	(OAG,NGEN,NCOM)
C33.496	"India is officially now a ""gaandu"" country"	(OAG,GEN,NCOM)
C9.251	"Sahi h bhai unhone bola apna name Ranga Billa bta dena  
Unhone sweekar kar liya Ranga Billa rapist or murderer the  
Jo yeh name batayega woh bhi unhi category Ko follow karega  
Woh bhi rapist ya murderer hoga  
Are bhai sarkar aapke bhale ke liye kuchh lekar aayi h use sweekar karo  
So called intellectuals ki MC"	(OAG,GEN,NCOM)
C579.226	"मूर्ख गांधी ता जो इस नालायक आदमी को प्रधानमंत्री बनाया गया और इस आदमी के वजेसे
ये हमारा चीनने बहात्तर हजार वर्ग मिल जमीन हडप लि और पाकिस्तान व्याप्त कश्मीर
का मुद्दा युनोने लेजाकर 370 कलम खुद पर यांनी के देश पर लागू कर दिया जो नरेंद्र
मोदी जिने फिरसे भारत मे शामिल कर दिया इस आदमी पर यांनी की नेहरू पर कितना भी
बोलो कम है ऐसा नालायक आदमी हमारे देश का प्रधानमंत्री था यही हमारे देश के लिए
हे दुर्भाग्यपूर्ण दोर था"	(OAG,NGEN,NCOM)
facebook_corpus_msr_671814	"
आम आदमी पार्टी कुछ नहीं है बस वो भाजपा की B-Team है जो कांग्रेस का वोट काटती है।
"	(OAG,NGEN,NCOM)
C579.487	"देश का सबसे बड़ा दुर्भाग्य है कि ऐसा नीच व्यक्ति देश का प्रधानमंत्री बना और वह
भी पहला और उसके प्रधानमंत्री बनने की सजा आज तक पूरा देश उठा रहा है"	(OAG,NGEN,NCOM)
C579.511	Nehru ki MA ki chut	(OAG,NGEN,NCOM)
C575.76	"BJP aur RSS ko balatkariyo ki CD mubarak ye desh ko manusmarti per chala rahe
hei.aur garibo ki majburi ka fayada uthaker viyavchar,atyachar kar rahe hei
.inke birud kya koi karbahi hogi?"	(OAG,NGEN,NCOM)
facebook_corpus_msr_337261	ठहर जा पाकीस्तान मोदी राज मैं करले जीतने जुल्म योगी राज आते ही भक्त मीडीया के साथ रावलपींडी पशु चराने आयेंगे	(OAG,NGEN,NCOM)
C575.42	"Shame shame. Kaam aise karte ho aur bharat mata ki jai Bolte!
"	(CAG,NGEN,COM)
1245610741035446273	Kisi ke bhi papa se nahi darenge Hum hain bete hum, baaki saare paani kam Humein rok ke dikhaaye jiski bum me hai dum @narendramodi @AmitShah #MuslimVirus #MuslimsSpreadingCorona  https://t.co/R1uYnMQwTw	(CAG,NGEN,COM)
1245044913613361152	"100 दिन से धरना दे रहे थे।  तब खाना ""#अल्लाह"" दे रहा था  अब 21 दिन राष्ट्र ""लॉकडाउन"" क्या हो गया, खाना और रोजगार ""#मोदी"" से मांगने लगें।  #कोरोना_जेहाद #मुसलमान_बेशर्म_हो_गये #तबलीगजमात #तब्लीगी_जमात_जिहाद #coronavirus #MuslimVirus"	(OAG,NGEN,COM)
facebook_corpus_msr_1805489	"Anna is a  ""Natak Raja"" !!!"	(CAG,NGEN,NCOM)
1247779495014105088	#मुसलमान #Muslims #MuslimsSpreadingCorona #Muslim #muslimvirus #MuslimSpreadLove #ImamOfPeace  Does any loyal Muslim will stand against these anti national #TabligiJamaat	(OAG,NGEN,COM)
facebook_corpus_msr_1692631	If predictions are correct then we have to believe him what he is saying if it is false then leave it.	(NAG,NGEN,NCOM)
C24.146	"ये कड़े कानून एक मोटे डंडे के समान हैं ।  
महिलाएं इनके सहारे अपने अधिकारों के लिए लड़ती हैं ,  
पर कुछ "" कोमोलिका "" type औरते डंडे को निर्दोष मर्दों की ""__"" में डाल देती हैं
।"	(OAG,GEN,NCOM)
C8.12952.1	"tu sharam se marjaa chutiye , these pseudo feminists can do whatever the fuck
they want but if a man does that it's a crime.. bhaag saala feminists ke kutte"	(OAG,GEN,NCOM)
C575.621.5	Bjp or Congress ki Sarkar India m nhi honi chaiy	(OAG,NGEN,NCOM)
C577.306	"यही librandu freedom of speech का ज्ञान चोदते है और एक नेता के वयान से भडक गये
। नेता ने किसी को force किया क्या ? जिसको मानना है वो मानेगा । जिसको नहीं
मानना है वो नहीं मानेगा ।"	(OAG,NGEN,NCOM)
1278696527	jhutha hai tera vada....ye to hona hi tha #mruturn #aapsweep http://t.co/9dckhi2gqx	(CAG,NGEN,NCOM)
1278697064	rt @pawandbg: #railbudget2015 mem mujhe sureza prabhu se ummida hai ki vo lokalubhavana bajata se utha kara relave ke uddhara ke lie kucha kada़e kadama uthaemge|	(NAG,NGEN,NCOM)
facebook_corpus_msr_1716145	Modi bjp rss is concerned about Muslim women who suffer due to  Triple talaq  OK gud but they don't show any concern about widows of vigilante naked  crime  murder looting etc that's why nobody support it on Triple talaq issue becoz its intention s are malafide.	(CAG,NGEN,NCOM)
C577.359	Bhagwan aapko ... Kangna ranout ki umar laga de .... 😁😁	(NAG,NGEN,NCOM)
1246397418872033280	Some people will be angry with my posts, but I hate dogs like Ajmal Kasab and Afzal Guru, not patriots like APJ kalam.  #MuslimsSpreadingCorona #MuslimVirus #MuslimsofIndia	(OAG,NGEN,NCOM)
C577.243	aap mauganj se ho kya sir	(NAG,NGEN,NCOM)
C575.471	Bhajpa ki netaon ki video kahan hai	(NAG,NGEN,NCOM)
C577.43	Sahi bola phatti geens ke jagha nangi chali jaya	(NAG,NGEN,NCOM)
1254438863998578688	@HardikPatel_ Kisi kam ko bigad ke use thik karne se kuch nahi hota  Pahle in sab ke liye jimmedar bhi yahi hai  #TabligiJamaat ki wajah se corona ke patient badhe hai #MuslimBan #muslimvirus	(OAG,NGEN,COM)
C579.724	Nehru ke Barabar kutta koi nahi raha aj tak is desh me	(OAG,NGEN,COM)
C579.725	"Nehru sala PM bana tha. Is kutte ko poti saf karne wala banana chahiye tha
chutiya sala"	(OAG,NGEN,COM)
C10.343	"This lady doesn't even know that a term in India lasts for 5 years not 4
years. Saali America de yaha hero banne ke liye aayi hai. That's where the
term is for 4 years"	(NAG,GEN,NCOM)
facebook_corpus_msr_1034479	"
दिल्‍ली-एनसीआर में भूकंप के तेज झटके महसूस किए गए, लोगों में दहशत http://khabar.ndtv.com/news/india/earthquake-in-delhi-ncr-1626441 #delhi #earthquake
"	(NAG,NGEN,NCOM)
C36.1004	"I am a doctor and I have come across many Homosexual gays as my patients...
All those are having multiple partners... I could not find a one man guy up
till now... So it won't be a good decision to include them in Indian army...
Otherwise those gays and lesbians will find only their new partners there and
it will destroy the descipline of Indian army..."	(CAG,GEN,NCOM)
C579.332	"Are Kitne Jhut bologe.. Jo picture cover me rakhe ho bo neheru ji ke vanji
(niece) hy... Jhuti video mat dalo..."	(NAG,NGEN,NCOM)
C26.249	Really Really appreciate. fuck the police and judges too	(OAG,GEN,NCOM)
C575.682	Sirf aarop kya lgaana hai to dikhaao kuch hrajaade sirf aarop lgaate hai	(OAG,NGEN,NCOM)
C36.856	"I respect homosexuals....but.. homosexuals tend to catch hiv infection...
millitary personal do donate blood.....and also have to donate blood during
emergency or war situation when other person is injured...also there is lots
of blood shed in war which makes infection to being spread  
Conclusion:- no and if recruited there should be complete testing and
prevention of infection...this includes monitoring the sexual activities of
personal (most probably impossible)....thus instead we can invest more in
straight personnel with no infections  
Note:-this is my view ,again
[#nooffence](http://www.youtube.com/results?search_query=%23nooffence)"	(NAG,GEN,NCOM)
1278706756	agara modi ji valmikim basti mem jhadu nahi uthate to aja dilli mem kamala hi khilata #aapsweep #kiskidilli #delhidecides http://t.co/xhtugfse7n	(CAG,NGEN,NCOM)
C575.622	"जितने भी बीजेपी के नेता हैं जिन लोगों पर ऐसे आरोप लगे हुए हैं उनको राजनीति से
बेदखल कर दिया जाए और भविष्य में कभी चुनाव लड़ने का ना मौका दिया जाए"	(OAG,NGEN,NCOM)
C575.583	Rajandra jabm	(NAG,NGEN,NCOM)
C43.12	Finally, i can legally call indians gay	(NAG,GEN,NCOM)
C575.40	"Jh Bati. Bachen. .Aea Hi 
Bharti. Blatkar. Party"	(CAG,GEN,NCOM)
1246094453330206722	सूअर की हरकतों से लगता है ये राम राज्य लाने को मजबूर करेगे #रामराज्य #मुस्लिम_मतलब_आतंकवादी #मुस्लिम_भारत_छोडो #मरकज_की_जमात_कोरोनावायरस_है #YogiAdityanath #MuslimVirus #indoreattack	(OAG,NGEN,COM)
1245421597583785984	चीन कोरोना वायरस से इसलिए जीत गया क्यूंकि चीन सिर्फ कोरोना वायरस से लड़ा था..   हम यहाँ कोरोना वायरस के साथ-साथ कटवा वायरस से भी लड़ रहे है. 😢  #कोरोना_जिहाद #MuslimVirus #IslamicCoronaJehad  https://t.co/4SELWbJu6i	(OAG,NGEN,COM)
1245433931471523840	"कोरोना के मरीजों में 80% शांतिदूत है,PM सहायता कोष में दान देने वाले 98% हिंदू  "" कमाए धोती वाला , खाये टोपी वाला"" 😊 #askzeenews #COVID19Pandemic #Hindus #MuslimVirus #MuslimBan"	(OAG,NGEN,COM)
1248623664037113862	देश की वर्तमान स्थिति यह है #BanTablighiJamaat #nizamuddinterrorists  #MuslimsSpreadingCorona  #MuslimVirus  #ChineseVirus  #ChineseBioterrorism  https://t.co/k4Jc8uhmFE	(NAG,NGEN,NCOM)
1250640799274094592	5. More than 15 lakh people including foriegners came to Tirumala in 2 months. . Find , meet and test all 15 lakh people.  https://t.co/gl3ayasaKz #Muslims #muslimvirus	(NAG,NGEN,NCOM)
1278706498	gamgadhara hi zaktimana hai aura rahula ga~dhi hi anna hajare hai #annareturns #rahulonleave	(CAG,NGEN,NCOM)
C579.575	"[3:02](https://www.youtube.com/watch?v=R7lDWmNscro&t=3m02s) threesome!
Yeahhhh!"	(NAG,NGEN,NCOM)
1278686768	@1mgupta @srbachchan sannata bhi to tufan ke sanket deta hain.. jaise ab aayega tufan 6feb #shamitabh much awaited	(NAG,NGEN,NCOM)
C579.353	"Lo sun lo congrassyo.... Or tum log faltu me modiji ke piche pade rahte ho..
.shame on you 😡😡"	(OAG,NGEN,NCOM)
1245643237433335808	@AdityaRajKaul Sad to say first tim.i have heard all this in my city.shame on those ugly people .#Terrorists #MuslimVirus #VirusJihad	(OAG,NGEN,COM)
C8.5047	"sun oye bhenkilodi itnaa maarunga saali tod dunga beech me se. abey kutti kya
kharaabi h kabir singh me. saali 2 takke ki feminist. kutia jo kiara ne shahid
ko 10thappad maare movie me vo kuch nhi? or bkl shahid ne ek maar diya toh
tumhari gaand jal gyi. dobara aisa review matt daak diyo channel pe varna
dhund k maarunga tujhe. bloody idiot feminist"	(OAG,GEN,NCOM)
C579.439	"Jin logon ko lagta hai ki desh ko barbaad kar diya aur abhadra bhasha ka
prayog kar rahe hain. Unko bata dun ki vo is desh ke pahle prime minister the.
Hosakta hai unhone galati ki ho lekin ab vo jivit nahi apna defend karne ko to
ye galiyan or ilzaam laga kar aap sab kya haasil karna chahte hain. Ye samajh
nahi aata"	(NAG,NGEN,NCOM)
C575.574	👌👍👍👍👍👍👊👊👊	(NAG,NGEN,NCOM)
1245737984160190465	https://t.co/3y4Ksjg5K6  @RajatSharmaLive @aajtak pls show this vidz and put them behind bar. @asadowaisi must watch.  #Covid19India #MuslimVirus	(OAG,NGEN,NCOM)
1246776303505694721	Old, unrelated video shared as Muslims licking utensils to spread coronavirus infection   https://t.co/6ktAp5Df5f #Muslims #MuslimsSpreadingCorona #MuslimVirus	(NAG,NGEN,NCOM)
facebook_corpus_msr_233911	En k bacho ka kya hoga ab or kitne marwane ki soch rhi h sarkar ab kro kar k dikhao tik h khatm kro des k dusmano ko	(OAG,NGEN,NCOM)
C577.129	"ये कैसे घिनौनी मानसिकता के लोग कुर्सी पर काबिज़ हुए हैं  
जिन्हें औरतों के पहने हुए फटे कपड़े तो दिखाई देते हैं  
मगर बलात्कारियों द्वारा फाड़े गए कपड़े नज़र नहीं आते!!!"	(OAG,NGEN,NCOM)
1278696602	rt jasvirsjasvir: rt jsingh341: rt rakeshmks7311: rt geetinsan85: gurmeetramrahim #msgincinemas pita g dhan dhan satguru tera hi asra mera …	(NAG,NGEN,NCOM)
C36.814	"Homosexual will not allow in army.  
Becoz homosexuality is one of the major coz of sexual diseases."	(NAG,GEN,NCOM)
C577.173	Ladke sab ka comment dekh man khush ho gaya, aankh sekne se roka jaa raha hai.	(OAG,GEN,NCOM)
C35.2	"hinduism is not against homosexuality but many hindus are...sad how they are
influenced more by the culture of the people who invaded and looted it more
than their own culture and religion..😔😔"	(NAG,GEN,COM)
facebook_corpus_msr_1268625	"
khud apni to duties perform karo madam
"	(CAG,NGEN,NCOM)
C577.54	Ye BJP wale Rojgar to de nhi rahe ab naya bahana kapda ka leke uthe hai.	(OAG,NGEN,NCOM)
1278686778	i dnt underatand, why we r discussing on #rahulonleave ? rahula prejhemta raha ke bhi kucha pharka padanevala nahi hai| chutti enjaॅya karane do bamde ko..	(CAG,NGEN,NCOM)
C579.26	SAB JHUTH BANDH HO JA SALE	(OAG,NGEN,NCOM)
C577.146	[#RIPJOKES](http://www.youtube.com/results?search_query=%23ripjokes)	(NAG,NGEN,NCOM)
1245423187363385344	Is it a new kurran made by paygambar shahab of advertising prophet Muhammad as a guider of corona? If it is true than our country is in danger #nizzamudin #PMModi #NizamuddinMarkaz #NizamuddinIdiots #MaulanaSaad  #Narendra_Modi_ji #Azaan #MuslimVirus #CoronaJihaad	(CAG,NGEN,COM)
facebook_corpus_msr_53440	"
This government is least concerned about corruption.
"	(OAG,NGEN,NCOM)
1250680351631962118	Pura Muslim Randi jaat KO Hindustan se #SwachhBharatAbhiyan k tahat gaad mari jayee pura nala ka kacharcha saaf kro ye kiree-makoro se bahot bimar ho gya desh.. #muslimvirus #JihadiVirus	(CAG,GEN,COM)
C7.1473.3	"Behno me mdrchd teri bhn bhi aati hai yaad rakhiyo hone diyo oo rape uska
sochiyo koi kabir singh hai bechara"	(OAG,GEN,NCOM)
C577.35	"कपड़े होते है शरीर ढकने के लिए ना कि किसी फैशन के नाम पर शरीर दिखाने के
लिए🙏🙏🙏🙏🙏🙏🙏"	(CAG,GEN,NCOM)
1278695955	"rt @srbachchanc: @srbachchan se #shamitabh ""love u forever"" very nice line ""rahane ki kucha behatarina jagahom mem se,eka... http://t.co/dlkvjgkmi4"	(NAG,NGEN,NCOM)
C579.652	Kon asleel nahi AJ kal teri behan ayyiyash nahi hai kya	(OAG,GEN,NCOM)
C4.2128.4	"@Eminent - pubg Mobile hello chutiye...dusro ko gyaan batna chod aur pehli
Fursat mai Nikal lavde"	(OAG,GEN,NCOM)
C38.336.1	"she also said ""TU thik to hai na"", i.e you are not gay right as you so openly
support LGBT people"	(NAG,GEN,NCOM)
facebook_corpus_msr_1610626	Talks 1, work 0.	(NAG,NGEN,NCOM)
1245349112607723527	Government must call in armed forces against #MuslimVirus   Muslims are on a mission of #GazwaeHind	(OAG,NGEN,COM)
1250834050903916544	इस मादरch... द को जरूर सजा मिलनी चाहिए #muslimvirus	(OAG,GEN,NCOM)
1245456027153096705	@SiddiquiMaha @asadowaisi @SuPriyoBabul @narendramodi @AmitShah You have opinion on everything from #sabrimala to #hindu teachings but denial on #Muslims ? #GetWellSoon  #BanTabligiJamat #MuslimVirus #BanTabligiJamat #MuslimsSpreadingCorona @asadowaisi @SuPriyoBabul @narendramodi @AmitShah	(OAG,NGEN,COM)
C24.3458	"bhaiyo feminism k sath sath...jo londe ladkiyon ka thuk b chaatne ko taiyaar
hote hai vo hote hai asli madarchod....in kuch kutte k pillon k vjase ye sb
jada hota h"	(OAG,GEN,NCOM)
facebook_corpus_msr_1876666	Beautiful fusion of Indian classical dance with western music	(NAG,NGEN,NCOM)
C575.724	Phasi	(OAG,NGEN,NCOM)
C575.140	"गलत काम कोई भी करता है तुम क्या दुध के धुले हुये हो और ये जो गाली देकर बात कर
रहा है ये आदमी है या पजामा बात करने की तमीज तो है नही अगर किसी ने गलत काम किया
है तो उसे सजा मिलनी चाहिए लेकिन ऐसी ढक्कनो वाली बात नही करनी चाहिए जय श्री राम"	(OAG,NGEN,NCOM)
C579.502.1	Modi desh darohi	(OAG,NGEN,NCOM)
C579.244	"Bjp hamesha yahi karti hai nich rajniti 
Thu thuthu"	(OAG,NGEN,NCOM)
C577.191	प्राइवेटाइजेशन 😂😂😂😂😂😂	(NAG,NGEN,NCOM)
facebook_corpus_msr_1432698	अमेरिकी राष्ट्रपति बराक ओबामा ने पूर्व प्रधानमंत्री मनमोहन सिंह के इस्तीफे देने के बाद आज उन्हें फोन किया और कहा कि वह कुछ ऐसे नेताओं में एक हैं जिनकी वह काफी सराहना करते हैं और उनके साथ काम करने की कमी उन्हें खलेगी। पढ़ें पूरी खबर... http://khabar.ndtv.com/news/election/obama-calls-manmohan-says-he-will-miss-him-388663	(NAG,NGEN,NCOM)
C579.109	😂😂😂	(NAG,NGEN,NCOM)
1278704078	"@gurmeetramrahim tu satha rahe to dila bhi gunagunata hai jo tu nahim to dhaड़kana bhi zora lagati hai #msg3successfulweeks"""	(NAG,NGEN,NCOM)
C25.463	"randibazi macha ke rakhi hai.talak or settlment katam hona chahiye.agar ladke
ko problem hai yaa ladki ko jisko bhi problem hai alag rahe why money.dandha
hai kothe par baitha do"	(OAG,GEN,NCOM)
C579.248	Bahut mc tha	(OAG,NGEN,NCOM)
1252102155978387456	@jagritysablok1 @alnassar_kw Acha Palghar ka naam sunna hai Kashmir narsanghar Akshrdhan blast Mumbai blast #JahilJihadi #MuslimVirus	(OAG,NGEN,NCOM)
1278696419	#fnind itali ki tarja para dilli mem bhi banegi arta strita #indvssa #maukamauka #savsind #msgrevolution #maukepechauka http://t.co/emoyb1u7jn	(NAG,NGEN,NCOM)
C577.356	It's ganjam	(NAG,NGEN,NCOM)
C579.188	"If Sardar Vallabbhai Patel was the prime minister then today in Kashmir their
would be no POK and no Akshai Chin"	(CAG,NGEN,NCOM)
C579.580	"इसी कारण गांधी की हत्या कीई नथुराम गोडसे ने। 
नेहरू रंगेल रगेल था |"	(OAG,NGEN,NCOM)
C575.230	Modi ke bare mein ek lafz bhi bol diya na soch lena	(OAG,NGEN,NCOM)
C577.6	"Barabar kaha Rawat ji ne. Aaj kal thoda jada hi ripped jeans pahante hai koi
koi."	(CAG,NGEN,NCOM)
C579.253	Nehru sale ki bahan ki chhut	(OAG,NGEN,NCOM)
C8.3979	"ya 1 asi randyha jo flim dekh ka lifema apply kartika....ja ba randy hollywood
movie dekh gand phatagi nahi gand phatka girjayagi"	(OAG,GEN,NCOM)
C579.49	"Stop this wrong promotion and killing someone's character that too of a
Primister of our country."	(OAG,NGEN,NCOM)
