ID	Text	Labels
C33.9	Noigisu nongma lkani	(CAG,NGEN,NCOM)
C95.272	Jalan noi namado masak khangbra	(CAG,NGEN,NCOM)
C95.362	"DAMMS,AMMOCOC doesnt represent meetei pangal community of Manipur. Who the
fuck are they? Stop Yairipoknisation or Hattanisation of Meetei Pangals. We
have blood relation with the meeteis so we have no problem to being known us
as meetei pangals.All we care is to serve and die for our Kangleipak Nation."	(OAG,NGEN,COM)
C10.57.5	"Hehe chummi2 nggije masanadi tabadi masa2 gi darma ngakpa hyje adubu darma da
fattaba wakhnlon jidi lwthokpa fei noina pariba lyrik chtna kanglon do mina
sembani aduna mina fhttaba wakhn khllo hyrmmena noina aduda darma gi lyric ta
hyrammena hekta engadwba ntte khudam matm amada Hindu darma da nupa leitaba
hydi ckharba nupi meinungda langsallaga hatlmmi adu mina sembani adubu mina
amuksu semdokhi adumna fhttabadi semdok c hybani etao khudm etaogi epado thwri
yalla ckhi hydunabu Ngju epa epugi chetnabi ngak eni hyduna Ngju thwri yalla
cgadro..aduna fhttabadi semdokpa kaide lai hyje etao Ng YM thajaradi mashk
amta tak une eikhoi thajage noi darma do eikhoiju yaorageba ashiba mi amta
hingathallo noi darmado eikhoiju yaorageba lyric tmmido etao sigumba kharasu
neinasida. Etao Allah ho akbr"	(CAG,NGEN,COM)
C10.155	"happy married life echan... u teach a lesson to the world ...There no specific
religion in love.. hats off..."	(NAG,NGEN,NCOM)
C12.16	"Aduga wapham amana mayang kheina adumaina twrk aa d kamaina twni hyba wahang
du d ym lanle... NgaC pw da akhoi meitei na Bangalore dabu oiro Delhi dabu
oiro thbal ama cnbada nttana atei akaiba twde aduga thabal twridusu ayaba
lwraga permit amagi makha da twbani eyamba wakhal dd ym tabire aduga c gumba
mym SE kamaina khng dabano khnbada nanao oiba akhoina chamam najei... Pune dei
hendraba keino  
Hindi chtnadre du d Lanni cls 8 pw Hindi ywbani ... Manipur thadok pa
kuibagira keino.... Hindi film amdi eshei tingae hybana chumni khnli...  
Thabal tokkro film release twpw permit lwee Loire ... Gyn taC eyamba democracy
ni hyna punghy hyba langani khnli"	(CAG,NGEN,NCOM)
C115.124.2	"bro we will never break territorial integrity but we will hav direct
administration with centre development work will be done in nagas inhabitat
areas dats all"	(CAG,NGEN,NCOM)
C95.403	"zalal gi opinion se eina hek ngasifaoba yenglakpada panelist ama oina hek
thorakpada any topic ta one sided oina hekta touwi eg. ILP da su tonganna
hekta; atei ateidasu, ei eigi yaningdaba apambadu sum fongdoknagdounena
tounaradi punsinba amata yaroi. eikhoi adum machet machet tanaba natana lambi
leite"	(CAG,NGEN,NCOM)
C95.396	"Jalal nahak na eingondagi halamgani adubu nangonda bhebhwar thamningai darkar
tade aduna nang haige mamang dasu discuss khuding da meitei pangal haina pali
nang nasana adubu ngashina pangal haibi u kaina thi mahi nangsu manipur
kainaba mateng pangshili haibada laloi haina khali anyway maipak padi oiroi
nangi over minded"	(CAG,NGEN,NCOM)
C101.384	Raj GREAT👍👍👍👍	(NAG,NGEN,NCOM)
C101.571	BJP masana masagi vote ki result lwthokchare.....Down BJP....	(CAG,NGEN,NCOM)
C130.105	360 degree analysis da khana hallo adudi kanana chumbra lanbra khanglakani..	(NAG,NGEN,NCOM)
C101.843	"Manipur se leironnungda changkhroba pelle.masa Mirandam gi khanba
ngamjadraba.uningdaba anise eikhoiga leiminaba talle"	(CAG,NGEN,NCOM)
C106.29	"People na hangliba wahangsina karino khumliba answer matangsina matching
oidabasu manli"	(NAG,NGEN,NCOM)
C105.26.3	"@Malemnganba Soraisham nang lao ko chingda...nathibong louthok ke... sakthu
noidi eikhoi na kide.."	(OAG,NGEN,COM)
C10.107.2	Yes, some terrorists do exist in Manipur.	(CAG,NGEN,COM)
C10.101	Mayang meitei pangan hao 😂😂😂 loi yai	(NAG,NGEN,NCOM)
C101.613	"indiana khallisibu karino migi lamsing thibong chanei leisallkaroiana macha
phw 1 2 dei pokhndre indiana vote tangi khallaga mym ama kwsalnba hotnarisubu
karino chk puraga lkoi lktoi mymda moido eikhoigi economyda depend twrktoini
akhang ahei epagumba san myam hu charaga cibigro palle animk congress su bjp
yare vote ta mara tasalnba khkni khallise khngjre san dw pngjadre eikhoi"	(OAG,NGEN,NCOM)
C101.348	"BJP mising yamdaba kangbuna Yadrasu Mishing yamba kangbuna yari Keam Waganu ..
Yaifary"	(NAG,NGEN,NCOM)
C101.528	MPCC vs BJP amata pamdre	(CAG,NGEN,NCOM)
C108.29	"Iramdam manipur kanse hairade meitei nupi sing jati atop pada yum panba lep po
ok  
Jati atei bu usit taba Karem nabagi wa nat chade."	(CAG,GEN,COM)
C101.474	"bjp Congress animk khare Ore penle Yareba nya kongol kagei ngangliba Myam do
Karisu kanararoi... vote ti rk Kaiku Natraga Dr Nara na kakhrani... Eibudi Dr
Nara da leijare..."	(CAG,NGEN,NCOM)
C130.16	Wonder men...... Cgumbse ne peisa paire haina nupi yengthi gnba j.......	(CAG,NGEN,NCOM)
C108.33	"Khnthrub meekupt meetgi pi takhib khnghouroiko tungd ningamb lkniko soidn eigi
eramdam hain madud khnganiko magun"	(CAG,NGEN,NCOM)
C101.178	Manipur da hoirongci laktaba oirasu	(NAG,NGEN,NCOM)
C101.103	"Manipur da leiiriva citizens singsae BJP Cna moiigi lairiik laisu mthong maram
khngdava Moidwn khlliiC keiiGinO??? Keisu khngdava singdaa sijinnagadava
waheii wata sijinarkkano!!!?"	(NAG,NGEN,NCOM)
C101.567	"What BJP spokespersons said is general people of manipur, including experts,
are stupid and ignorant about CAB. They are the only one who knows about it
clearly. Such an attitude ! Shame."	(CAG,NGEN,NCOM)
C12.102.1	"Meiteisu nattaba miyansu nattaba lairik heiradi adumna ka nganabaro mapan
yamna thokpa karamba yatno..."	(CAG,NGEN,NCOM)
C115.130	"Haujik matam leitrabani, manipur kaiba yaroi hyduna matam ngaibagi saruk fam
thadok u manipurgi MLA sing akanva khongjang changsillu mamaleibakidam tungi
charol surolgidamak, maduna henna pokpagi mahei oini leitong famdonbasing"	(OAG,NGEN,NCOM)
C108.118	"Masing yamdana leiriba meiteini haibasi meitei nupisingse khangba fei luhongba
matung matam khara nungairaga tharoi maku hundokpado adu tagani minai nupi"	(OAG,GEN,NCOM)
C108.81	"Khara leiradi nungsinaradi kaide na sa ,nga ,tumit kang ga ju loina luhong na
yanarak ani noi ani g luhong bada c da ba natee yum pandraju tok ke thok
nariba issue maym j da peisa paibadeii henle jungle dumaa magi oiri ne lion da
yum ga pan narak ani khara leiradi"	(CAG,NGEN,NCOM)
C101.795	"BJP khare, ok-aaa, tokpiro, noi chatkhro, heithu saba Spokesperson khangjare
yare maonggadi CAB noina amuk puthork aroi gaina Lei pareng ga huknakhidaine."	(OAG,NGEN,NCOM)
C101.289	"Fascist Bjp go back from Manipur soil. This isn't not your land, dis is
kangleipak."	(CAG,NGEN,NCOM)
C95.156	"Meitei panghal thonbagi wakhnloldi Meitei phurup ka ichin inaoni fongdoklibani
kainanaba sinbiganu ichin inaosingna"	(CAG,NGEN,NCOM)
C101.616	"Aroibgi minutes 5/10 asidi pura cricket ki power play tabgum oirehe..bjp di
adum prove ngmgandbni prove wase moida thoina haibidabana fagdra khnli???"	(NAG,NGEN,NCOM)
C95.425	"Meitei pangal sina meitei ga ee samnaba pangal yumnak sagei leiba meitei
singgi echil enao ne. Ateidi ee samnadaba mayang ne hyba yai manipuri muslim
pangal etc etc ne hyribasingsidi."	(NAG,NGEN,NCOM)
C95.106	"meetei marakta leibagidamak meetei pangal hairi natro meetei hapningdradi
karmainameetei marakta leidoino bangladeshi amuk on tabani adudeidi adum
fajarani"	(OAG,NGEN,COM)
C115.8	<https://youtu.be/9JI9tLzA8hE>	(NAG,NGEN,NCOM)
C101.741	"CAB gi ayet apal leitnba vote pidraga loire keino ahei apa sadna ngangise
maithiba pirkalda moi gyan tani..."	(CAG,NGEN,NCOM)
C101.490	"Bijoi nangna ngangliba wangangduna khange nangsi nasakhaki khanba kamunel yam
oiba meni nangsi kasmir oigani ka hairidu sakthu"	(CAG,NGEN,NCOM)
C115.121	"MLA minister singsibu karimta khangdaba apangba ngaktara assembly mefam kouni
ga khangdrisibu, leibak se kaidoreee noibu people's representative ni
khangdraboooo"	(CAG,NGEN,NCOM)
C10.1.4	"@Manipur Lyrics House Well then it's very true that majority of the people
here are not scholars, and I'd rather be it than to ignore brainless people
and let them go against others will."	(CAG,NGEN,NCOM)
C10.48.3	"Nakok macha do khara khallo Meitei nupi mayam ama pangan nupa da mayum pan gri
du d Meitei macha sing dusu dujak ta chtlani adu d IsIs ywba oiramni"	(OAG,NGEN,NCOM)
C101.133	i hate bjp.....	(NAG,NGEN,NCOM)
C101.164	Long live congress noid aphabata oiroko	(NAG,NGEN,NCOM)
C130.72	Yai fare yai fare gold bigger Nina khangradana du	(OAG,GEN,NCOM)
C101.949	"Apik2pa furub cdi bjp na keisu oina khlde adunabu cab pass twni hyrini. North
east (manipur) bu bjp na keisu leitana khlli"	(CAG,NGEN,NCOM)
C95.418	"meitei,pangal, naga mymse angm² hatoknarase angmbduna oijarasani...chagt²
tugtchei"	(OAG,NGEN,NCOM)
C108.135	Tukatchei	(OAG,NGEN,NCOM)
C95.280	PANGAL is enough, Pangal is from MANIPUR only, forget Meitei	(CAG,NGEN,COM)
C130.154	"Nupisingsu mafam - marang khangdana nupa amada hekta yaba karigino ???
Nupasingna paisa khara paiba & famnaiba ama oiradi erailaina hekta yabsi
karigino hangningee. Nupi aani leiba nupani khangna karigi yaruribno .....WHY
???? No doubt Th. Biswajit is a characterless guy who plays with girls ( say
females ). He should not be minister as he is misleading the state & society
if this video holds true. Subject to correction & investigation by the concern
authority of the state. All the citizens are same in front of Law."	(OAG,GEN,NCOM)
C95.438.2	"Oja jalalna ei maipurgi pangalni haibda chaothokchei haikhibdo tabihwdrbo
sombo"	(CAG,NGEN,NCOM)
C105.6	Amen	(NAG,NGEN,NCOM)
C115.81	Matam leirengeida karimta yaode houjikna Kari fibam	(NAG,NGEN,NCOM)
C101.186	"Chongtham bijoy haiba nupasi thaina delhi sel lakluba
[meeni.red](http://meeni.red/) brigade haiba mathong khangdaba lalhouba lup
ama lingkhatlibani haina tourambani.lalhouba amada singnarubadagi maral
langjarubadagi manao nupa gogo kaptuna hatkhrabani.masadi kibadagi lottuna
leituraba meeoini.houjikta leibakkningbaga saradana,hangoihek malladana.bjp
gunda touri houhiksi thuna norokta kumthanabagi thousilni."	(OAG,NGEN,NCOM)
C95.158	"Emalon meiteilon tinabagi meitei pangal haibada karisu kaidaboi khanli....
khumdam oina pakistan da leiba muslim panjabi sing su panjabi kau e , india da
leiba hindu panjabi song su panjabi kau e asida kari kaige.. makhoi makhoi
drama loina tonganli mama maron manabana panjabi kau e."	(NAG,NGEN,NCOM)
C101.482	"ILP(inner line permission) পীযু য়া দরগা CAB পুথোর্কপ গি অর্থ BJP না
খ্ঙ্সিণ্ণ্ড্রে য়া মনা সিং বগা সারডন ঙাঙ্লি,BJP ,India দগি মুত থতল সি।"	(CAG,NGEN,NCOM)
C115.162	Matangsida Ex-CM (L) W.Nipamacha Singh gi thounado nungsikhreda	(NAG,NGEN,NCOM)
C101.495	TIKEN NANG NGA YONLO NACHN YAMNA KALLI.	(CAG,NGEN,NCOM)
C95.326	"Manipur gi ani thokpi je pangal marktafao thokchinlk A..............  
Maipak Ningthou Committee gi seminar twdringei mmangda meetei pangal hybada
keimta yetlmdraga hwjikta knna yetkhtlklije kmai twbano ?????  
Seminar si sinminnasi yade hybagira nttraga noi masel saonabagi mkok
thongningbagi apngba mpan thoklklira ?????"	(CAG,NGEN,NCOM)
C10.42.1	@Vishal Sinam onkhrabne muslim namdana	(CAG,NGEN,COM)
C101.495.1	😂😂😂	(NAG,NGEN,NCOM)
C95.387	Loina chat p khro engna leijarage	(CAG,NGEN,NCOM)
C95.465.2	"sukar salam chume etao hwjikti e amangba khntokpa mtm ywre meitei pangal
markta khkta nate akhoi meitei singgi maraktasu ym yaori"	(CAG,NGEN,NCOM)
C101.42	"Eihakti kanadaba party di yengjade ado mina hynabada bjp gi simbol se
rasikangne hyne chumbro mayam"	(CAG,NGEN,NCOM)
C108.128	"Kasu keide leimena bada nungaire di Loire punsi se amakahkta ni nungaina leiyu
Happy married life"	(NAG,NGEN,NCOM)
C101.759.1	So vote for NEDP	(NAG,NGEN,NCOM)
C101.87	Raj nongthombam you are the best	(CAG,NGEN,NCOM)
C101.19	"Ticken gi Speech tu Coma semicolon khara hafpa fei discussion ni question
arise gi späce khara leihanning e mathanta non stopta nganglbdi pannelist Ki
famdgi tarklni."	(CAG,NGEN,NCOM)
C95.101	"Meitei ningol na pok lak pa... Meitei pangal sida loireh.. ahei asing mayam
sina ba yeng ning daba na loireh.. Chahi taret khun tak pada yaodana lak laba
napa napu mayam dona yeng ning daba na loiram mani leiram madi"	(CAG,NGEN,NCOM)
C10.110	Ngna leiriba nupa du adugi manao nupi ga leitro amta koininge da eche	(CAG,GEN,NCOM)
C12.138	Ym wai hee ng	(CAG,NGEN,NCOM)
C101.168	"Mayang soygatpa bjp nawa loude eikhoibu kymm kuina wahnlidoino bjp thigom
thagoo....."	(CAG,NGEN,NCOM)
C12.102.2	"Nasak tubu amta khangninge ne lambi lamhangda thengnaradi eman naba singdasu
intro twba yani ngse Manipur da moral yaodaba mine khangnaba"	(CAG,NGEN,NCOM)
C130.60	"Mathongmram khangdna coment piganu sakthusa masud meitei nupine magi matu
ahando yam oktabine mawa leina leina nupa amada chelurabne"	(OAG,GEN,NCOM)
C115.25	"Eikhoi dee Oja dhanabir ga Eyamba Raj ka ni bu hyra dee hek ta click twsilli
video j!"	(NAG,NGEN,NCOM)
C95.211	Awo-pa sanaranu taningdrehe.	(CAG,NGEN,NCOM)
C95.464	Meitei Christain na Kamai towba... Pungchai2 chaire manipur ema	(CAG,NGEN,NCOM)
C101.950	"Bjp na manifesto da haplklic soidna haplani haibni makhoina manipur gi soktanb
close ama hapkani hairic vote kanab haijinbni makhoina leibakc manghandwri"	(CAG,NGEN,NCOM)
C95.93	"Come to the last point sm jalal right manglmchttagi leiraba pangalbu ngarangta
lakpa mou anwbigum khanba yaroi."	(CAG,NGEN,NCOM)
C101.314	Ngaksamda thang thammasu bjp da vote piraroi	(OAG,NGEN,NCOM)
C101.717	"Meegi keno chaaba.... Mapu Ningba .... Pokpada haraodaba shibada kapningda
meeyaan manba mee yammna leireko KANGLEIPAK se.. party animak Khijare.."	(CAG,NGEN,NCOM)
C95.154	"Jalal gise wakhn khara fathabiyu ichin inaoni haibaga tokhaiba jatini haibaga
achumbase yengbikho mari thadatnaba sinbiganu mapalgi Muslim ga Meitei panghal
ga yam khetnei hourkpham gi warido fajana khngbikho mari tatnaba sinbiganu"	(CAG,NGEN,NCOM)
C101.659.3	Articles are determiner but determines are not articles.Tiken.	(NAG,NGEN,NCOM)
C130.119	Kamaina yum pallureeno. Adusu atonbi	(CAG,GEN,NCOM)
C95.321.2	@brajagopal thangjam just answer my question. Don't rise irrelevant question.	(NAG,NGEN,NCOM)
C101.373	Bjp ji ymm pkte	(CAG,NGEN,NCOM)
C108.34	Echese yamnd nungcrmgni nupacbud adubu eramdamgi khlg wakhl khitngd khlninge	(CAG,NGEN,NCOM)
C130.125	Jun Jun duna henna tuktchagre ......Mana sinb plan loin oirmni	(CAG,GEN,NCOM)
C106.27	A...mora😂😂	(CAG,NGEN,NCOM)
C101.719.1	"Ngasigi manung hutnagi khoi nungai basi Oja Laishram priyobarta gi sina oire
penna nokba range😊😊😊"	(NAG,NGEN,NCOM)
C10.85	Waheisingse tabada nungc..... Meitei wellcome you sister.	(NAG,NGEN,NCOM)
C101.863	"Eidi tikenji Yamna nungsi aduna tikenjina hikhiba cab pamdradi BJP da vote
pibiranu hikhibduna maram oiraga eigi oinadi Bjp da vote pijararoi...aduga ei
huranba chowkidar su Nate......"	(CAG,NGEN,NCOM)
C101.136	BJP go to hell	(OAG,NGEN,COM)
C10.66	May God bless you	(NAG,NGEN,NCOM)
C95.325	"Modern world sigi khangadaba wakhanlon Di meitei oigera pagan oigera hao
oigera any community oigera leiriba lamdugi ado eigi motherland ni
khangadabani chinjakna lamdugi charaga wa na migi ngangadra leiningdaba
yaorasu adum chatkho leiningba maphamda any community yetnaganu leiriba
maphamduna nungsigadouni"	(CAG,NGEN,NCOM)
C95.421	😂😂😂😂😂😂😂😂😂😂😂😂	(NAG,NGEN,NCOM)
C95.438.1	Oiramdou manlaktre	(NAG,NGEN,NCOM)
C101.253	BJP angaoba mayamgi makon onle ganja lannare, miyamdi mado heinade.	(CAG,NGEN,NCOM)
C108.27	"Chtlu2 kyde khr leirga ,,,,,kei oini minai oini bag yan bgi mhut borakhao yani
ni"	(CAG,GEN,NCOM)
C33.27	What the held police r doing..	(CAG,NGEN,NCOM)
C95.240	"Ei manipur gi pangal/meitei pangal🤣🤣😂😂 ama oina haijarabda matang yam chade
twriba thabk c ko,noi thonningba mingdu konna leibak erang loirakanda
thonnahwro ware ko......2 thokpi c tokla c.nsagi nyumdu meena lwkhradi noina
mukhairaga eidi meitei pangal/pangal kwnena leiridu kwfm leiroi....leibak
knnaba hanna punna hotnaminna c ko....discussion c mapung khra ewat watle oja
shamu ywrmladi taba yaam nungaini...."	(NAG,NGEN,NCOM)
C101.387	Mym Nara Da kaiku vote pirac Congress 15 panly khary BJP khary	(CAG,NGEN,NCOM)
C115.110.1	"Yoorem thakpa chaklem chaba , worker chin tongba ..sen yam yenba ..ji ji ji
twba mida ...da adum twsida akoi Manipur di ..."	(OAG,NGEN,NCOM)
C95.385.1	Pungloi loiba haibdo loire manipur	(CAG,NGEN,NCOM)
C33.4	Maral Chaoba oiramgani natradi Meitei na keidungeida sumaina phude	(CAG,NGEN,NCOM)
C130.167	Having affair,	(NAG,NGEN,NCOM)
C101.869.1	"Makhoi anina ngalibadudi angang oibagira ahal oisinlakpagira choiron,
wakai,Mari leinadaba wa ngakta ngangle T and B se."	(CAG,NGEN,NCOM)
C101.877	ama ywbda pellba mtmsida bijoy tiken animakka ywrkke pellehey	(CAG,NGEN,NCOM)
C115.217	Oja Dhanabhir laishram oiradi yengdri ngei da like👍👍👍👍	(NAG,NGEN,NCOM)
C10.20	Wara paktra	(NAG,NGEN,NCOM)
C101.896.3	"Mee du khk yengba yade maa fharasu party amagi makhadadi thabak twrk kadaba
oirmgani"	(CAG,NGEN,NCOM)
C10.160	Bless u	(NAG,NGEN,NCOM)
C130.2	"Bishorjit faonavane,mayamgi damak afaba para ama oisi.Tungki khandavida peisa
da oina choppase arem taye haivasi."	(CAG,NGEN,NCOM)
C108.15	Lemdrahe twrege kei thokana twreno cbo	(CAG,NGEN,NCOM)
C101.694	"Hell with BJP!  
Btw, BJP spokesperson tiken, bijoy da mayamna thina ngangbasi toksi kanade.
Moi ani fataba mi ngakta su nate. INC gi spokesperson na afaba mi nate. They
all are just doing their given roles corresponding to their parties. Its only
about villains' and heroes' roles. Fatribadi scriptwriter and director
singduni. If 4 of them switch their respective places, it will be the same
though of different sides."	(OAG,NGEN,NCOM)
C95.400	azz... waiha... issue thira2 ga issue sagtnaba hotnadna laire..	(CAG,NGEN,NCOM)
C108.61	Ash mupase Cka ym Khufjdo Wangbga ❤️❤️❤️😇😇😇😇Ngwre2	(NAG,NGEN,NCOM)
C95.201.3	"@Anju love Sharif ekaiba khra khngbiyo houdong gi typta twnu si chin thifm nte
ne mafm marng khngdba noi locality do adaida thiyu swaida thirknu"	(OAG,NGEN,NCOM)
C101.271	Eigi oina di Dr. M. Nara da vote pirani handakti.	(NAG,NGEN,NCOM)
C101.942	BJP ki marei khwai knba angang maijaoba 2 thorka.daoga yagadba mande.	(CAG,NGEN,NCOM)
C10.133.1	👍	(NAG,NGEN,NCOM)
C115.128	"Tasengna centre dadi thajaningai sung oi oidre J&K gee thoudok n atei atoppa
thoudok mayamsi uraga State government si karimata learn twdraba maanle...
Taseng eikhoigee akhng ahei sing amd luchingba mayamsi faoba target
twrakkadwba manle... Khoi mahum da cheina thinlaga m adugee reaction yengba
manle... Thank u 4 d wonderful discussion"	(CAG,NGEN,NCOM)
C10.4.1	C kho nggi wakhn dudi thui	(CAG,NGEN,NCOM)
C101.429	"BJP na CAB asam pammise keigino. Manipur gi BJP se leina kayana naraba party
ne hainingak a adudi"	(CAG,NGEN,NCOM)
C101.352	Tiken pwkhum piba ngmdre Raj question c	(NAG,NGEN,NCOM)
C101.130	Tamo Raj nhaki wahang yam fajei	(OAG,NGEN,NCOM)
C95.458.4	"#_thoudam_dineshchr..adugi mindset to adunani ngasi noiga leiminanab mi
leisanlktrise khngo alu"	(CAG,NGEN,NCOM)
C95.191	"Oja jalan se mana hana matm lephoudbgi mina mana loukharni madi mana louba
fanghouraroina touba mallida"	(CAG,NGEN,NCOM)
C101.332	"nabakeshwor okchare eikhoidi yambung kaikuda bhotti pirani aduga pabung narasu
pininge upai leite"	(CAG,NGEN,NCOM)
C101.752	"kaiku leita laira tolla tarabasinggidamak,.KAIKU bu swgatpiyu punna
hotnaminnaduna mai pakhalla c"	(NAG,NGEN,NCOM)
C101.207	Kok ym ngaoe oja vijo	(CAG,NGEN,NCOM)
C108.82.3	"Hoi chumme ne nungcnabada jat bijat khaide masa2 yanabei ne..adubu nupa cna
keigumba mirairakpa thok lk abadi meitei nupi kaya mayang da mayum panluraga
ningba kairaba hanlkhibna ayambane cgi haijbne nungcnabada jat bijat
khaide...meitei marak tasu suningba mi ymm yaobne roshni nggi wahei cdi soire
agakpne noi thamoi"	(CAG,NGEN,NCOM)
C108.129	"Happy married life  
Ym chaneiye bor g keina gse❤"	(NAG,NGEN,NCOM)
C108.32	Tungrsu khara khlse	(CAG,NGEN,NCOM)
C108.73	"Meitei nupi c Mayang paisa paibada ym ngaoee... Christian khra convert tw
mayangna khra lou, pangal na khra lou, tribal na khra lou summ meitei loikhidw
mnli... Museum daga meitei kouba community ama manipur da leirmikaina tung ge
mirol na yengaktw mnli.... Lanna lougnu meitei bros and sisters, atoppa
dharmada convert twgnu tung ge mirol ge yenglga"	(OAG,GEN,COM)
C101.924.3	"Matao Eid Congress ta twrage BJP dgidi Congress na ym thina faba henbra khlli
matao"	(NAG,NGEN,NCOM)
C12.107	Yare shakthu minai	(OAG,NGEN,NCOM)
C101.254	"BJP muthatla se. BJP hindi state tagi fao kaba ngmdre chowkidar huranbei
chowkidar oi leire. Hindi state ta fao bjp kaba ngmdr ga manipur daga kark a d
manipuri macha sing minai haige vote haidok paga mathng general election da.
Mp election dasu ne chp manei.."	(OAG,NGEN,NCOM)
C95.155	"Yongna Tan yenbada haodong anikhakna yenglaga ngaibra haibabu haodong ahumsuba
gum oire...Mari subana kukigi oidaojatla?"	(CAG,NGEN,COM)
C101.196	"Bill duda (not included for Manipur ) hairak adi bjp but I support tougni
....."	(NAG,NGEN,NCOM)
C101.949.1	Kick BJP	(CAG,NGEN,NCOM)
C12.56	"meitei khktagi wafam natte indiagi culture d yu thaktuna nupa nupi mafi marol
masak khngdabse chatnare haiba tajdri som masigi chatnabise yamna pamjba malle
...yam pakteko"	(CAG,GEN,NCOM)
C105.1	Prabhu Jesus Christ sakthu	(OAG,NGEN,COM)
C33.39.1	Aduni	(NAG,NGEN,NCOM)
C115.75.1	thangmei huileng So ?	(NAG,NGEN,NCOM)
C12.34	"Ng goumba mesena maitei nupi oaktabi oihanlese ng se mena hatkana tanabadagi
mayang lamda chanlaga lotla haido ng oiram tarada na mathang video kadano
houranba"	(OAG,GEN,NCOM)
C115.14	"I wish you have English News channel ...you Meitei guys...lots of Mizos are
following the Naga Peace Accord from Mizoram and else where.....keep updating
in anycase"	(NAG,NGEN,NCOM)
C115.51	"Hareshwariya Goswami, Wangtin is revealing the agreement between govt and
NNPGS. Sarkarna yaraba potto phongdok pada akaiba leibra?? Sarkarda agreement
gi content haidok-u haina protest touraga, concerned party amana haidokpadadi
FIR tou kaina😂😂"	(OAG,NGEN,NCOM)
C12.2	Super like 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍	(NAG,NGEN,NCOM)
C101.206	"25mins ta fzna haibire masidani akhoyna congress partybu support twriba...we
alwys support Congress party 🔥"	(NAG,NGEN,NCOM)
C115.220	Sir dhanabir g like ama mamtang...⚘⚘⚘	(NAG,NGEN,NCOM)
C108.111.3	"@kishan waikhom same here hahaha I didn’t say all the meitei guys! I used
adjectives to describe the particular types but the above miss and you
interpret as meitei nupa loina. And by the way, my maternal surname is
Waikhom. End of discussion, don’t want to continue with jingoists. period!"	(CAG,NGEN,NCOM)
C101.409	Another kashmir hyc kei haina define twduino...	(CAG,NGEN,NCOM)
C95.63	"Jalal gumba mayam ama thoklakani Manipur( kangleipak) kainabgi lalong
yatlakani manipur emadi kaplani........"	(CAG,NGEN,COM)
C101.16	Manipur dei BJP si loi thakhrasee	(CAG,NGEN,NCOM)
C95.327	"Discussion si meetei pangal gi mingee marmda oina toure, msigee oinadi ngalp
nakndei thmkhrag, Nahngee GM hall da pangthokkhiba seminar du Mrm chadna
sinkhiba drakar oiba scholarsing koudna kutchabigee maongda pangthokkhiba ,
history Lanna treat toubadugee marmda khnnarmlagdi henna frmgdbni"	(NAG,NGEN,NCOM)
C101.822	Chowkidar chor hain#	(CAG,NGEN,NCOM)
C95.221	"mina eikhoibu misappropriate toubadi yaroi adubu akhoina touradi noi krimta
yetlak kanu hairisini...ateina sajik charaga hingbei mawongnine.. height of
hypocrisy"	(CAG,NGEN,NCOM)
C115.88	"Ymna maru oiribdi ahal oiraba lairik laisu heitraba manipur gi miymsingna naga
framework agreement sina eikhoida kari pirkani aduga karino haibje khngdbna
hngli aduna eikhoi youths singna leikai2 gi club singna khnghnba amadi
meirapaibi emasingbu khnghnba mathou tare haina khali adu oirabdi eikhoigee
Manipur gi amata oiba ehw sagtpa da mateng pangani khali"	(CAG,NGEN,NCOM)
C101.919	"CAB ki waphamcidi loiba naidare.....!!  
Vote loikhrasu CAB ki waphamse makha tanna Discussion toubiko...its serious  
thanks q...!"	(NAG,NGEN,NCOM)
C101.208	"Bjp noibu mnipur da cab chtnahlloi hydai aduga hwjikna cab fei amuk hygat lk
aba huhuhu ekyb khngseko"	(CAG,NGEN,NCOM)
C108.130.2	Sina d myangna pnlkpa tbni	(CAG,GEN,COM)
C12.157	Yam chum mi	(NAG,NGEN,NCOM)
C108.78	"Yarikhei chanabigi Wangma da twrakpa Ceremony di thagatpirakkanu Ereichasingna
matou tamnarakkani  
  
Plizzz🙏🙏🙏🙏"	(CAG,NGEN,COM)
C101.115	"Watch [46:00](https://www.youtube.com/watch?v=dH6PJqMGx8A&t=46m00s).. Thank me
latter😂😂"	(CAG,NGEN,NCOM)
C101.156	Discussion mei tari raj noklaga khnge	(CAG,NGEN,NCOM)
C115.65	"Union govt. Never want northeast state to b united as it make fail in passing
CAB BILL ..n on the other side this problem can b solve if union govt insist
but they want to see hatred between n.e states so, they let it happen...
simple logic they just following british though ""devide n rule"" easy to
control😁😁😁"	(OAG,NGEN,NCOM)
C101.138	Bjp marei yam hei ko yam ware tabd	(OAG,NGEN,NCOM)
C95.465.1	Vishal lai haningiba wafamdo mayeng sengna thambiyo yaragadi	(NAG,NGEN,NCOM)
C115.185.1	"Twrakhiroi madudi twbgi mathousu tade arembda discuss twraga samarjit na mkha
tarakadwba thbk singdu puthorkpa yai...secret thmbna fagani"	(NAG,NGEN,NCOM)
C115.172.5	👽hello	(NAG,NGEN,NCOM)
C101.852	vote 4 independent	(NAG,NGEN,NCOM)
