ID	Text	Labels
C1038.29	Joi sree ram	(NAG,NGEN,NCOM)
C48.15	sexy boudi	(OAG,GEN,NCOM)
C1039.6	JAB MOHARRAM HOTA TAB AAP LOGO KO TALWAR NAHI DIKHTA HAI KYA ??????   RAM NAVMI MAI HI KYU DIKHIYE DIYA AAPKO...	(OAG,NGEN,NCOM)
C8.2209	motherchod rendi... ja ke apni gand mara	(OAG,GEN,NCOM)
C1040.212	Vai ai lok taker thikana ber kore police er kasa dawa dorker	(NAG,NGEN,NCOM)
C1040.328	শালার বাচ্চা আগে তুই বাঁচ।	(OAG,NGEN,NCOM)
C1030.101	1 লাখ সাবস্ক্রাইবার কবে হবে দাদা	(NAG,NGEN,NCOM)
C1033.19.2	"নমঃ ব্রহ্মা , নমঃ শূদ্র আর শূূদ্র তিনটি আলাদা সম্প্রদায়। 
নমঃ ব্রহ্মা মহান ব্রাহ্মণ বর্ন,ব্রাহ্মনীর গর্ভে,ক্ষত্রিয়ের ঔরসে
সূতপুত্র,বৈষ্যের ঔরসে বৈঃশূদ্র/বৈ-দেহ/বৈষ্য করণ/কায়স্ত, শূূদ্রের ঔরসে নমঃ
শূদ্র(নিম্ন বর্ণের ঔরসে সংকর জাত আদতে নিষসদ-চন্ডাল রুপে পরিচিতি পায়)"	(NAG,NGEN,NCOM)
C1035.294.3	@Uttam Ghosh IT CELL BJP center এ হামলা চালাবো আমরা আমাদের ফেকু বাহিনী তৈরি।	(OAG,NGEN,NCOM)
C52.101.1	sob magider noi sobai ak noi bujlen	(CAG,GEN,NCOM)
C1040.376	ফাশি চাই	(NAG,NGEN,NCOM)
C1048.16	"কুতিয়া (Bitches) এদের সন্তান গুলো জারজ হয়।  
মা নিজেই জানেন না কোন কুকুরের।"	(OAG,GEN,NCOM)
C61.179	Sali kamon kharap lok kutta	(OAG,GEN,NCOM)
C1033.19	"নমঃ পূজারী /শূদ্র চন্ডাল ,মতুয়া। নমঃ+ শূদ্র কখনোই হতে পারেনা। মন্তব্যঃমৃণাল
বিহারী সেন-আচার্ষ্য।(নাম দেবের ভক্ত নমঃ+ শূূদ্র)(বামন দেবের ভক্ত
বামঃশূদ্র)(শিব ভক্ত হ্মেতঃশূদ্র)(বিষ্ণু ভক্ত বিষঃশূদ্র/বৈঃশূদ্র)(মাতঙ্গ ভক্ত
চন্ডাল শূদ্র,নিষাদ,অন্তজ,অন্তব্যস)"	(NAG,NGEN,NCOM)
C68.842	গূদ	(CAG,GEN,NCOM)
C1034.8	বোকা।শাস্ত্র কে	(OAG,NGEN,NCOM)
C54.4	"অল্প বয়সে উটলে বাল তার  
দুঃখ চিরকাল ( ভারতের ছেলেরা+মেয়েরা )"	(OAG,GEN,COM)
C1036.4	420 BJP 420 n r c	(OAG,NGEN,NCOM)
C1037.46	Tmc Only Tmc	(NAG,NGEN,NCOM)
C1040.36	"আর মুছলিমরা যে কতটা ভালো তা আমি অনেক ভালো করে জানি এবং বুঝি 
সুতরাং ভালো সাজার নাটক করবেন না 
যদি পারেন সত্যিকারে ভালো মানুষ হন"	(CAG,NGEN,COM)
C1038.28	Bro once karnataka style plz	(NAG,NGEN,NCOM)
C1035.186	"Durhato abbas.. 
Mamata Banerjee thik bolechen"	(OAG,NGEN,NCOM)
C1039.13	এগিয়ে যাও বিজেপি ।	(NAG,NGEN,NCOM)
C61.133	সালার পাগলী চুদী	(OAG,GEN,NCOM)
C1040.147	"Kuttar baccha Are Bhai Ahir ke sambandhit Bangladesh tha ki ek Bangladesh tha
kya bola Nahin"	(CAG,NGEN,NCOM)
C61.102	চুদির বেটিকে চোদা দরকার	(OAG,GEN,NCOM)
C8.9884	madarchod,,, chinnal randi... deshdrohi ....	(OAG,GEN,NCOM)
C1040.25.4	জয় ভারত জয় হিন্দু	(CAG,NGEN,NCOM)
C65.442	হট পরি মনি	(NAG,GEN,NCOM)
C47.73	"**SOMAJe PURUSHo doshi hoy kichu. MOHILAo doshi hoy kichu. HIJREo doshi hoy
kichu. Ekhon EXTREME LEVELe jara EXPLOIT kawre tara ekprokarer ETOR. Kintu
tader kajkarmo diey kakhono puro somaj ba 3te GENDER JATIr jekono ek JATIke
bichar kora jaayna. Dujon bekti dosh korle aneksomoy bhebe dekhte hoy je BESHI
DOSHta kar??!! Noile etai holo byapar r GANGRAPE CASES ba MONUAr moto cases
apnara baad din, Generally Ekhaate TALIA bajena............**"	(NAG,GEN,NCOM)
C45.11	বেশ কয়েকটা মাল দারুন।	(CAG,GEN,NCOM)
C1040.193	সালা তরা সারা বিস্বের হেন্দু নিয়ে আই বাংলাদেসের মসজিদকে কিছু করতে পারবেনা	(OAG,NGEN,COM)
C55.148	"Comment na kora parlam na ai sob maydar jonmar kno thik ny choto lok ar bacha
1ta"	(OAG,GEN,NCOM)
C68.563	মাগিকে।মারো	(OAG,GEN,NCOM)
C1039.260	Tmc chamcha ABP	(OAG,NGEN,NCOM)
C1035.323.2	"@samim alam tui BJP it cell er Lok. 
Abbas be-jonma Muslim der vote katte parbe na. 
Bjp er dalal khankir chele Abbas."	(OAG,GEN,NCOM)
C61.2012	"এই মহিলার কোনো দোষ নেই।। দোষ যারা অন্ধ ভক্ত।। আমাদের দেশের মানুষ আসল রত্ন চেনে
না।।। এরাকম পাগলা চোদা মহিলা কে মাথায় নিয়ে নাচচে"	(OAG,GEN,NCOM)
C1038.7.2	"Apni nonsense er moto kotha bolchen.. Eta 3 bochor aager video..Publish date
ta dekhe comment karun... Nijeke nonsense proman korben na"	(OAG,NGEN,COM)
C48.12	ai chele maye 2 ta abal.. bolod...a	(OAG,NGEN,NCOM)
C1038.52	Jai Shree Ram	(NAG,NGEN,NCOM)
C1035.221	ISF Jindabad	(NAG,NGEN,NCOM)
C1040.252.1	জেলে। বরাহোক। জেলে। নাদিলে। বারিয়ে। জাবে	(NAG,NGEN,NCOM)
C1035.5	Yu	(NAG,NGEN,NCOM)
C1038.235	Hindu ek sher h bas jagane ki dher h	(NAG,NGEN,NCOM)
C8.7213	madarchod	(OAG,GEN,NCOM)
C1034.36.1	"Sastra hinsha charayna, aamrai sastra ke sathikvabe bujhte parini, bivinna
samay nijeder moto byakhya diye cholechi ar sei vabe vul vranti charachhe,
kono sastra janma anusare noi karma anusare barner kotha boleche"	(NAG,NGEN,NCOM)
C1048.239	Nirlojja e k parlor inaugurate korte Dekeche	(OAG,NGEN,NCOM)
C61.2214	Pagle cudu bara	(OAG,GEN,NCOM)
C44.13	Khob kharab	(NAG,GEN,NCOM)
C1034.32.2	Nyakamo	(OAG,NGEN,NCOM)
C1040.109	"কোনো কথা হবেনা ওর আগে মারতে হবে,, বেয়াদব ও বাইতুল মাকারামে আগুন দিবে,, ওর গায়ে
আগুন আগে ধরাবো,,ওরে আমার সামনে এসে বলতে বলেন ওর সাহস কত বড়,,"	(OAG,NGEN,COM)
C1040.156.1	"ভাই বান্দর লাই দেয়া ভালো না মাঝ রাতে হিন্দু শহ হিন্দু গ ঘর আগুনে পুইরাফালানো
উচিত"	(OAG,NGEN,COM)
C44.24	Akjoner ma r akjone mashi..mane cousine .	(NAG,NGEN,NCOM)
C1035.260.5	জানোয়ার এর মধ্যে ফেলা যায়	(OAG,NGEN,NCOM)
C1048.229	🤣	(NAG,NGEN,NCOM)
C1039.25	Oy bc sala abp thik kora a6a	(OAG,NGEN,NCOM)
C65.428	এদের চেয়ে পতিতা ও ভাল,নষ্ট মেয়ে	(OAG,GEN,NCOM)
C1035.156	Abbas vaigan Good	(NAG,NGEN,NCOM)
C1035.237	আব্বাস মিথ্যা কথা বলছেন	(OAG,NGEN,NCOM)
C1030.98.3	"@Jeet 
আপনি যে লিংক টা দিয়েছেন সেই লিংকের মেয়েটা যে অস্টলিল গালা গালি করছে সেই মেয়ে
টা মুসলিম নয় হিন্দু? 
একটু ভালো করে দেখুন মেয়েটির কপালে সিদুর লাগানো? 
আপনি হয়তো জানেন না যে কুনো মুসলিম মেয়ে কপালে সিঁদুর লাগাতে পারে না?"	(CAG,NGEN,COM)
C1038.231	jai shree RAM	(NAG,NGEN,NCOM)
C1030.86	"kono muslim meye amon baje kotha bolte pane na...ai meye kharap jaigai take
mone hoi"	(NAG,NGEN,COM)
C68.930.1	তুই দেখছি আরেক পাগলি চুদি	(OAG,GEN,NCOM)
C61.1151.1	কেন? রানু মন্ডল আপনার বাল ছিরছে।	(OAG,GEN,NCOM)
C1040.254	janwar	(CAG,NGEN,NCOM)
C8.7239	chal be madarchod randi	(OAG,GEN,NCOM)
C1048.235	Chi chi lojja nei	(OAG,NGEN,NCOM)
C1035.230.1	"@Dilip Ghosh Ekdom thik bolechen Bamponthai Kamer pontha. Tai amra Kamponthi
apnader moton okajer guru ba molla noi"	(NAG,NGEN,NCOM)
C1039.240.1	Sk Washim Akram আল্লাহ চোদে বাজার কুত্তা হাসে হাজার।😹😹😹😹😹😹👏👏	(OAG,NGEN,COM)
C45.475	dur er thekeo valo valo mal amar hate hoy6e..	(NAG,GEN,NCOM)
C61.325	Kanki..akta	(OAG,GEN,NCOM)
C1034.63.2	"@সোভ্যতার সুচনা shala Hondur baccha toder gorur gobor ar mut khawa dhormo
sommondhe na janle ki amar balta kata jabe? Tui to nijei likhesis je tui
Sardar! Ar Sardar podobita beshirbhag Mughal bonshio muslimera babohar kore
thake! Tobe kisu kisu hinduo Sardar podobita use kore thake!"	(OAG,NGEN,COM)
C1038.251	joy sree ram. . . jai bajrangbali	(NAG,NGEN,NCOM)
C1035.134.1	Ek tow na	(CAG,NGEN,NCOM)
C61.940	"বেইমান নেমকহারাম রানুকে জুতাপেটা করা হোক শালী একটা ব্যাশ্যা সারাজীবন রেললাইনে
ছিল আর আকাম কুকাম নিয়ে ব্যস্ত ছিল এখন যত সব মিথ্যে কথা বলে বেইমানের বাচ্চা
যাদের দ্বারা উঠেছে তাদেরকে আজ ভুলে গেলে কত্ত বড় মাগি সে ওকে সঙ্গীত জগত থেকে
লাথি দিয়ে তাড়িয়ে দাও অনুরোধ জানাচ্ছি ভারতের সংগীত মিডিয়ার কাছে ওর মত মগি
যদি সংগীত জগতে থাকে তাহলে সঙ্গীত জগতের কলঙ্ক হবে প্লিজ প্লিজ প্লিজ ওকে আবার
সেই রেল স্টেশনের নামিয়ে দাওহঠাৎ করে আঙ্গুল ফুলে কলাগাছ হয়েছে তো তাই সে ভুলে
গেছে অতীতের সব কথাআমার কথাগুলো হয়তো অনেকের কাছে ভালো লাগবে আবার অনেকের কাছে
খারাপ লাগবে দয়া করে যাদের কাছে খারাপ লাগবে আমার কথাগুলো তারা আমাকে ক্ষমার
দৃষ্টিতে দেখবেন কেননা আমি আসলে মিথ্যা বলিনি যা বলেছি পুরোটাই বাস্তব পৃথিবীতে
মানুষ সব স্বার্থপর স্বার্থ পুরুলিয়া মানুষ কেটে পড়ে যেমন এই রানু মাগি এর
জ্বলন্ত প্রমাণ

যদি"	(OAG,GEN,NCOM)
C44.261	Pagla choda	(OAG,GEN,NCOM)
C1035.43	Isf jindhabad	(NAG,NGEN,NCOM)
C1048.44	"Ami bujte parchi na ota amar keu na to? Karon amio nusrat ke sara raat
diechilm akbar, without condom e. Call girl hisabe chilo amar kache."	(OAG,GEN,NCOM)
C46.234	"airkm somaje amra bas kori kono sasti ki pabena ai papira amra ki amdr bon
maye der barir baire berote debona"	(OAG,NGEN,NCOM)
C1038.186.2	bakri hu fuckbar..	(OAG,NGEN,NCOM)
C61.1213	Petni	(OAG,GEN,NCOM)
C61.1993	"তুমি বড় বাল হয়ে গেছো...
তুই আবার ভিক্ষায় করবি চিন্তা করিস না...বেয়িদব মহিলা তোর প্রচুর হিংসা আর
অহংকার।"	(OAG,GEN,NCOM)
C1035.306	"Begum Mamata to ei Mulla Abbas ke kine niyesse 
 
Mulla Abbas Dhandabaji asse....Adibasi bole, Minoriti bole tader vote Bank
banate Chasse. 
 
CPM, T M C era e ei Mulla ke Shelter diye Bangla ke ""Agun Jalate"" chesta
korsee?!!! 
 
Voyankar, Voyankar, Bipad!!! 
 
Bachabe Kara.... BJP ssara r Kara??? 
 
Vote for ""Paddo Ful"" 
Banao Bachar Kul 
 
Naile Boka Bangali, ..Morte Hobe CPM, TMC o Abbaser Sathe 
 
Ei Mulla Pakistani, Rohinga, BD Muslim Samarthak, 
Banglar Modhye Agun Jaliye 
Cholte chay CPM r Sathe Sath 
 
Akmatro Rasta asse,.. 
Paddo Ful e Vote Dite hobe 
 
BJP Jindabad 
CPM, TMC Nipaat Jaak 
 
DhandaBaji SFI moo re Jaak"	(NAG,NGEN,NCOM)
C1048.110.1	"Eta kno kukormo noi .Kintu Nusrat jodi nikhil ke dhoka diye mutual e karor
sathe kore thake tahole eta bhishon baje ekta bepar"	(CAG,NGEN,NCOM)
C55.14	"পাগলি চুদির মাথায় মনে হয় ছিট আছে । এই নাকি সুন্দরী।বালের সুন্দরী। ভগবান ঢেমন
দের কপালেই ভালো জোটায় আর ভালো দের কপালেই ঢেমন জোটায়"	(CAG,GEN,NCOM)
C8.2639	bhag **********	(OAG,NGEN,NCOM)
C1034.34.1	"Why not brhmin will take a different state live with all brahmins so that no
one come on their path,and they will live happily study their ved happilyand
clean their potty happily......."	(CAG,NGEN,NCOM)
C1030.42	ইজরা হতে পারে	(CAG,GEN,NCOM)
C1035.195	শালা পাগল	(OAG,NGEN,NCOM)
C61.1420.1	Ranu bal	(OAG,NGEN,NCOM)
C1037.32	Bjp juk juk jio	(NAG,NGEN,NCOM)
C1040.9	বদমাশ	(CAG,NGEN,NCOM)
C1040.89	Bangladesh sudhu muslim der na bangla dhesh hindu der o	(NAG,NGEN,NCOM)
C1048.40	Amar baccha r ma hbi🤪😂🤣	(OAG,GEN,NCOM)
C45.318	2r mto khankir 6ele r aktao hbe na... mosti mar6is... rendir 6ele	(OAG,GEN,NCOM)
C1040.42.1	জয় আমার শোনার বাল।	(CAG,NGEN,NCOM)
C1030.20	"এই মহিলা তো নিজেই বললো ওর নাম সোনালি বরমা তো এ কি করে মুসলিম হয় দেখেই তো বোঝা
গেলো ও মুসলিম নয় সামান্য কথা টা বুঝতে পারলেন না"	(CAG,NGEN,COM)
C1038.100	Jai shree RAM...	(NAG,NGEN,NCOM)
C1040.355	অতি তারা তারী একে দরেন যে খানে পান,,	(NAG,NGEN,NCOM)
C1039.187	Bangladesh thaka bolsi jai Sri ram	(NAG,NGEN,NCOM)
C1038.211	Jay shree ram,hindu ab atyachar nahi sahega	(OAG,NGEN,NCOM)
C1040.69.2	"@Sanjoy Dutta বাংলাদেশের কিছু কিছু জায়গাতে কিছু দোষকৃতি কারি লোক হিন্দুদের উপর
হামলা করে যেমনটা ভারতেও বিভিন্ন প্রদেশে হচ্ছে এই সব থেকে কিভাবে বাচবো।"	(CAG,NGEN,COM)
C45.657.1	বুড়িকে চুদলি	(OAG,GEN,NCOM)
C1039.179	ABP ananda is a fake channel.	(OAG,NGEN,NCOM)
C1039.151.1	Bipin Jaiswal टी एम सी का ही नही, कांग्रेस का भी ये हरामी न्यूज चैनल कभी कभी हिंदु को आतंकवाद कहकर संबोधित करता है।	(OAG,NGEN,NCOM)
C1039.192	No	(NAG,NGEN,NCOM)
C1040.215	O Bangladesh er na vai.	(NAG,NGEN,NCOM)
C1039.249.1	Ei neta to Amder vote ei touri	(OAG,NGEN,NCOM)
C1033.15	Era namasudra noi...era prachin juger sudra	(NAG,NGEN,NCOM)
C1037.31	বিজেপী জিন্দাবাদ	(NAG,NGEN,NCOM)
C55.7	Haramjadi kotha kar	(OAG,GEN,NCOM)
C1039.43	Bhi ajkal sob vagba dahri	(OAG,NGEN,COM)
C44.310	"ছি...!! আর কতো নোংরা হবে সমাজের মানুষ!! বমি করি এদের মুখে যারা ভাই বোনের মতো
একটা পবিত্র সম্পর্ক কেও এই ভাবে নোংরা করে!! 🤮🤮"	(OAG,GEN,NCOM)
C1032.5	"Tui je slok ta thik bla hol tor moto kukur gitar katha ki bujbi sala batpar
manuske vul bojnor chasta par bina re suorer bacha"	(OAG,NGEN,NCOM)
C1040.248	একে কমা করা যাবেনা	(NAG,NGEN,NCOM)
C46.208	r etao natural muslim ra onek besi nrisongso hoy.....salar jath posur jath	(OAG,GEN,COM)
C46.115	"Ami muslim meye hoye bolchi .ai janoar gulor protyeker nicher part kete tader
hat a dhoriye deoa hok ."	(OAG,GEN,COM)
C1048.240	Lojja nai ai mohilar,chi	(OAG,GEN,NCOM)
C44.78.1	krisna tar mamike ****** toot toot toot.	(CAG,GEN,NCOM)
C1038.198	"RSS and vhp defiantly 
forms akanda hind rastram 
jai sree ram"	(NAG,NGEN,NCOM)
C1038.19	Jai kara bir bajrangi har har mahadev	(NAG,NGEN,NCOM)
C61.1190	Toke sonagachite pathano uchit	(CAG,GEN,NCOM)
C1039.129	Joy sree ram	(NAG,NGEN,COM)
C1035.115	Bhaijaan jindabad	(NAG,NGEN,NCOM)
C1040.373	"এ জানোয়ার বাংলাদেশে থাকে তাকে জেখানে পাবেন তাঁকে ধরে জিগাস করেন আর আমাদের
প্রধানমন্ত্রীর কাছে আবেদন এদেরকে দরেন জিগ্যেস করেন"	(CAG,NGEN,NCOM)
C1038.73	Jai sree ram	(NAG,NGEN,NCOM)
C61.1943	দেখছি আপনার ওরনা নেই	(CAG,GEN,NCOM)
C1035.316.2	"TMC hariea BJP k ante Chan Apni, BJP sorkar Jodi ashe khomotai ,ek bar
kochbihar dekhun.bjp thake TMC better."	(NAG,NGEN,NCOM)
C1035.290.4	"@Prosenjit Sarker apni akta ondher sorge bas korchen.. apnar chinta vabna ta j
ato tai vul. Apnake sthik rastai ante gele . Ay vabe msg kore impossible.
Tobuo Ami 1 tai Kotha bolchi islam holo Santi. R pithibi te aktai dhormo
sothik seta holo Islam. Sey jonnoi Islam sobder ortho holo santi"	(NAG,NGEN,COM)
C61.2043	Shali pagli magi ranu mandol 😠	(OAG,GEN,NCOM)
C1048.237.4	Kar sperm competition e jiteche etai bujjte parchena	(OAG,GEN,NCOM)
C1040.378.1	ঠিক বলেছেন ছাড়	(NAG,NGEN,NCOM)
C59.2257	ranu magi	(OAG,GEN,NCOM)
C1030.78	আগে বোঝা উচিত গালাগালি কিসের জন্য।।।	(NAG,NGEN,NCOM)
C1040.273	ok direct fashi deua hok	(OAG,NGEN,NCOM)
C1035.77	দিদি BJP	(CAG,NGEN,NCOM)
C1039.147	A hindush than	(NAG,NGEN,COM)
C45.300	"৮০% পতিতা নিজের ইচছায় এই কাজ করের না
মা durga 'র murti এই পতিতাদের বাড়ির মাটি দিয়ে তৈরী হয়
মেয়েদের somman করতে শেখ
🌟💗🌟💗🌟💗♥💗🌟💗🌟💗🌟"	(NAG,GEN,NCOM)
C1048.199.1	Kom lok koreche ki 😜 uncountable 😁	(CAG,NGEN,NCOM)
C1048.85	Apni janen, apnar chele janbe to ????	(OAG,GEN,NCOM)
C1049.25	Bijibir.gondader.dre.dre.jobai.kor	(OAG,NGEN,NCOM)
C1038.84	JAI SHREE RAM❤	(NAG,NGEN,NCOM)
C1035.103	Tmc jindabard	(NAG,NGEN,NCOM)
C62.333	magi	(OAG,GEN,NCOM)
C61.1945	"বাঁদরকে মাথায় তুল্লে যা হয় আরকি 😂😂
ওর জন্য স্টেশনই ঠিক আছে,,, ভিখারি কোথাকার। কাক ময়ুরের পেখম লাগালেই ময়ুর হয়ে
যায় না,,,,,mind it.....। 😁"	(CAG,GEN,NCOM)
C1035.159.4	Nam che to tor ki vul korle bol bi	(OAG,NGEN,NCOM)
C1040.349	ভাই ওর বাসা কোই	(NAG,NGEN,NCOM)
C47.62	"Khanki magi bessa.otoi choda kheoar sokh ja na potti khanai.magi chudi. R vlo
niriho amder mto cheleder kopal pore aisb bessa mgider jnno"	(OAG,GEN,NCOM)
C1040.37.1	ঠিক বলেছে!!!! তা আন্নের ধর্্মে এইসবই শিখায় নাকি?,,আর আইসেন ধ্বংস করতে!! >:(	(OAG,NGEN,COM)
C1039.227	Chhi chhi BJP ....asob Kano...   Ata ramnabami nai....	(CAG,NGEN,NCOM)
C1035.24	Vhaijaan Zindabad	(NAG,NGEN,NCOM)
C65.204	Pori is a maal	(OAG,GEN,NCOM)
C1040.102	"Pagole ki na bole, chagole ki na khay.😄😃😀.pagoler kothay paglami korle sobar
hasir patro hoyai akmatro poth."	(CAG,NGEN,NCOM)
C45.790	"Bokachoda ora pater jalai kora.. bokachoda.
Tor kaj nai randi bachha"	(NAG,GEN,NCOM)
C1037.11	রথ তো হবেই,,,কে আটকাবে	(OAG,NGEN,COM)
C1030.49	"আলি ভাই মুসলিম মেয়েরা কোনো দিন হাতে টেঠো করেনা কারোন কোনো দিন নামাজ হবে না
আমিন"	(NAG,NGEN,NCOM)
C1040.319	গরূর বাচ্চারে দাজ্জালের মত দেখা যায় ।	(OAG,NGEN,NCOM)
C47.117	সাবাস ইশানি আর তোর মা খানকি কে থুথু ছিঃ ছিঃ।	(OAG,GEN,NCOM)
C1035.172	2021 ISF	(NAG,NGEN,NCOM)
C1038.190	Jai shree RAM	(NAG,NGEN,NCOM)
C1049.3	"Thanks india people we are proud of you long live with peace full life it's a
really good way Hondo and muslim as a brother please stop valance"	(NAG,NGEN,NCOM)
C1038.167	Jay siri ram vai	(NAG,NGEN,NCOM)
C1040.95	😠😠😠😠😠👎👎👎👎👎👎😏😕😕😕😕😏😏	(CAG,NGEN,NCOM)
C46.235	All Muslim khanki	(OAG,GEN,COM)
C1040.343	BANGLA DHSHA aaa AKJON OMUR DORKER	(NAG,NGEN,NCOM)
C1048.50	Khanki magi	(OAG,GEN,NCOM)
C59.1401	Sala khanki magi Ranu	(OAG,GEN,NCOM)
C1035.160	ভাইজান!	(NAG,NGEN,NCOM)
C1040.173	"bi kona doya cholbena oke mere fela dorkar dekhiye deowa hok Muslimimder
kototoko jit abong shokti shala ke donia theke tag ber kore deowa hok"	(OAG,NGEN,COM)
C1035.183.2	Vam😂😂🤣	(NAG,NGEN,NCOM)
C1035.237.2	Poman ki?	(CAG,NGEN,NCOM)
C1040.159	Janowar khotha thikana de	(OAG,NGEN,NCOM)
C1032.20	"টিভিসিরিয়ালের হিন্দি রামায়ণ, মহাভারতের শো দেখেছিলাম। তার আগে ছোট বেলায় ছোট
দের রামায়ণ পড়েছিলাম। রাত জেগে পাড়ার রাম যাত্রা দেখতাম, সেখানে মালা ডাকা
বিষয়টা 
নিয়ে গল্পটা মাটি করে দিত। ইস্কুলে পন্ডিত স্যারের ক্লাসে সংস্কৃত পড়েছিলাম,
কিন্ত সংস্কৃত 
পড়েতে শেখা হয়নি। এখন আফসোস হয় কেন 
সংস্কৃত ভাষাটা শিখলাম না। নাহলে যে পরের মুখে ঝাল খেতে হয়। তবে ভগবত গীতা তো 
সংস্কৃত ভাষায় লেখা। রথের সারথি শ্রীকৃষ্ণ 
অর্জুন কে উপদেশ দিয়েছিলেন। সেতো দেবভাষা সংস্কৃত ভাষা । শূদ্রের আর ব্রাহ্মণ 
স্ত্রীর অধিকার ছিল না সংস্কৃত ভাষায় কথা 
বলার। মহাকবি কালিদাসের নাটকে শূদ্র আর 
ব্রাহ্মণ নারীর সংলাপ প্রাকিত / পালি ভাষা। 
রাজা আর ব্রাহ্মণের সংলাপ সংস্কৃত ভাষা। 
গুন কর্ম বিভাগশয মায়া সৃষ্টং চতুর বর্নং , শ্রীকৃষ্ণের উক্তি। যে বর্ণ বাদি, যে
সংস্কৃত ভাষি 
সে কি ভাবে দ্রাবিড়/ অনার্য শূদ্র হবে? 
আর্যরা অস্ত্র হাতে ঘোড়ায় টানা রথে চড়ে 
যোদ্ধাদের বেশে ভারতে আসে। যোদ্ধাদের সঙ্গে 
মেয়েরা থাকেনা। তাই ভূমি আর নারী তারা জয় 
করে নেয়। তাহলে দাস শূদ্র আর আর্য নারী 
উভয়ের অনার্য হওটা স্বাভাবিক। ডি এন এ রিপোর্ট এবং লিংগুইসটিক রিপোর্ট দুদিক
থেকেই আর্য দের ইউরেশিয়া থেকে ভারতে 
আসার প্রমাণ দেয় । 
গৃহবধূ বিধবা হলে সতিদাহর বিধান দিতে ব্রাহ্মণ দের মায়া হতনা কেন তার একটা মানে
খুজে পাওয়া যায়। কতবড় পাষন্ড আর হৃদয়হীন হলে 
ঘরের মেয়েদের জীবন্ত পুড়িয়ে মারার বিধান দেওয়া যায়। রামমোহন রায়কে প্রাণের
ঝুঁকি 
নিতে হয়, সতী প্রথা রদ করার সময়। 
ঢোলক শূদ্র নারী তিন তাড়নাকি অধিকারী। 
শূদ্র আর নারীকে তো এক সঙ্গেই বিচার করা 
হয়েছে। সেবাদাস শূদ্র এবং ব্রাহ্মণ নারী দুজনেই শোষন এবং বঞ্চনার শিকার হন। 
শ্রীকৃষ্ণ এবং অর্জুন দুজনে আর্য। 
তার প্রমাণ, যুদ্ধের অধিকার তো ক্ষত্রিয়র অধিকার। যুদ্ধভূমি তে শ্রীকৃষ্ণ অর্জুন
একরথে 
সেটা প্রমাণ করে ওদের বর্নের পরিচয়। 
অর্জুনের মাতা কুনতি, শ্রীকৃষ্ণের বারবার বোন। 
অর্থাত কুনতি শ্রীকৃষ্ণের বুয়া/ পিসি। 
সূতপূত্র করণ দৌপদীর সয়মবর সভায় সামিল 
হতে পারেন নি দৌপদীর আপত্তির কারণে। 
যুদ্ধে যোগ দেবার আগে কর্ণের দেবপিতা সূর্যের ও মাতা কুনতির পরিচয় দেওয়ার দরকার
হয়েছিল। পশুরাম করণ কে অভিশাপ দিয়েছিল 
কারণ করণ তার ক্ষত্রিয়র পরিচয় গোপন করে। 
যুদ্ধ ভূমিতে শ্রীকৃষ্ণ অর্জুন করণের প্রবেশের অধিকার ছিল কারণ ওরা ক্ষত্রিয়ের
সন্তান। 
মোদ্দা কথাটা হল, গল্পের শ্রীকৃষ্ণ যেই হোন, আর্য বা দ্রাবিড় সভ্য সমাজ জাতিবাদ
মানে না।"	(NAG,NGEN,NCOM)
C55.139	ওই বৌকে রেনডী খানাতে বেচে দেওয়া উচিত	(OAG,GEN,NCOM)
C46.235.1	"@Abhijit Das tor bara ta kete nun lonka makhiye tor barir lok khwabo sourer
baccha baper pod diye beriyechis tui...tor maake dekhle tor dhon daray naki
laora??sala pode bara sik gorom kore dhukiye debo dhoner aga diye gorom sik
brye asbe."	(OAG,GEN,NCOM)
C59.649	"যদি রানু মন্ডলের পেছনে একটা আঝুড়া বাস ভরতে পেতাম ।তাহলে আমিও ভাইরাল হয়ে
যেতাম নিশ্চিত হতাম।"	(CAG,GEN,NCOM)
C1039.107	M*c ABP Ananda tor gare eto dom to mohorom er astro mi6il bondo kore dekha sala musolman ra tok sesh kore dibe	(OAG,NGEN,NCOM)
C1035.266	"Ami giveaway korte parina tai Amar chenel subscribe Kew korena please brodhar
Amar chenel subscribe koro 😭😭😭😭"	(NAG,NGEN,NCOM)
